chapter,item_id,item_index,q_type,reference,question,standard_answer,method,model,generated_answer,score
luke6,uw-174427-mcq,14,mcq,文本甲 6:47,谁像是在磐石上建房的人？,One who hears and does.,google_word_by_word,qwen1.7b,D (correct D),1.0
luke6,uw-174427-mcq,14,mcq,Luke 6:47,谁像是在磐石上建房的人？,One who hears and does.,mBART-50,llama1b,None (correct D),0.0
luke6,uw-174427-mcq,14,mcq,文本甲 6:47,谁像是在磐石上建房的人？,One who hears and does.,mBART-50,qwen1.5b,D (correct D),1.0
luke6,uw-174427-mcq,14,mcq,文本甲 6:47,谁像是在磐石上建房的人？,One who hears and does.,mBART-50,qwen1.7b,D (correct D),1.0
luke6,uw-174427-mcq,14,mcq,Luke 6:47,谁像是在磐石上建房的人？,One who hears and does.,helsinki,llama1b,None (correct D),0.0
luke6,uw-174427-mcq,14,mcq,文本甲 6:47,谁像是在磐石上建房的人？,One who hears and does.,helsinki,qwen1.5b,D (correct D),1.0
luke6,uw-174427-mcq,14,mcq,文本甲 6:47,谁像是在磐石上建房的人？,One who hears and does.,helsinki,qwen1.7b,D (correct D),1.0
luke6,uw-174427-mcq,14,mcq,Luke 6:47,谁像是在磐石上建房的人？,One who hears and does.,nllb-200-distilled-600M,llama1b,None (correct D),0.0
luke6,uw-174427-mcq,14,mcq,文本甲 6:47,谁像是在磐石上建房的人？,One who hears and does.,nllb-200-distilled-600M,qwen1.5b,D (correct D),1.0
luke6,uw-174427-mcq,14,mcq,文本甲 6:47,谁像是在磐石上建房的人？,One who hears and does.,nllb-200-distilled-600M,qwen1.7b,D (correct D),1.0
luke6,uw-174427-mcq,14,mcq,Luke 6:47,谁像是在磐石上建房的人？,One who hears and does.,llm_prompt_low,llama1b,D (correct D),1.0
luke6,uw-174427-mcq,14,mcq,文本甲 6:47,谁像是在磐石上建房的人？,One who hears and does.,llm_prompt_low,qwen1.5b,D (correct D),1.0
luke6,uw-174427-mcq,14,mcq,文本甲 6:47,谁像是在磐石上建房的人？,One who hears and does.,llm_prompt_low,qwen1.7b,D (correct D),1.0
luke6,uw-174427-mcq,14,mcq,Luke 6:47,谁像是在磐石上建房的人？,One who hears and does.,llm_prompt_medium,llama1b,None (correct D),0.0
luke6,uw-174427-mcq,14,mcq,文本甲 6:47,谁像是在磐石上建房的人？,One who hears and does.,llm_prompt_medium,qwen1.5b,D (correct D),1.0
luke6,uw-174427-mcq,14,mcq,文本甲 6:47,谁像是在磐石上建房的人？,One who hears and does.,llm_prompt_medium,qwen1.7b,D (correct D),1.0
luke6,uw-174427-mcq,14,mcq,文本甲 6:47,谁像是在磐石上建房的人？,One who hears and does.,nllb-200-1.3B,llama1b,D (correct D),1.0
luke6,uw-174427-mcq,14,mcq,文本甲 6:47,谁像是在磐石上建房的人？,One who hears and does.,nllb-200-1.3B,qwen1.5b,D (correct D),1.0
luke6,uw-174427-mcq,14,mcq,文本甲 6:47,谁像是在磐石上建房的人？,One who hears and does.,nllb-200-1.3B,qwen1.7b,D (correct D),1.0
luke6,uw-174427-mcq,14,mcq,文本甲 6:47,谁像是在磐石上建房的人？,One who hears and does.,llm_prompt_high,llama1b,D (correct D),1.0
luke6,uw-174427-mcq,14,mcq,文本甲 6:47,谁像是在磐石上建房的人？,One who hears and does.,llm_prompt_high,qwen1.5b,D (correct D),1.0
luke6,uw-174427-mcq,14,mcq,文本甲 6:47,谁像是在磐石上建房的人？,One who hears and does.,llm_prompt_high,qwen1.7b,D (correct D),1.0
luke6,uw-174428-open,15,open,Luke 6:49,谁像是无根基建造的人？,"One who hears, disobeys.",google_word_by_word,llama1b,They are builders.,0.0
luke6,uw-174428-open,15,open,文本甲 6:49,谁像是无根基建造的人？,"One who hears, disobeys.",google_word_by_word,qwen1.5b,A man who built a house without a foundation.,1.0
luke6,uw-174428-open,15,open,文本甲 6:49,谁像是无根基建造的人？,"One who hears, disobeys.",google_word_by_word,qwen1.7b,A rootless builder is like one who builds without a solid foundation.,1.0
luke6,uw-174428-open,15,open,Luke 6:49,谁像是无根基建造的人？,"One who hears, disobeys.",mBART-50,llama1b,Anyone who hears my words but does not practice them is like a man building a house without a foundation.,1.0
luke6,uw-174428-open,15,open,文本甲 6:49,谁像是无根基建造的人？,"One who hears, disobeys.",mBART-50,qwen1.5b,Like a man who builds a house on the ground without foundation.,1.0
luke6,uw-174428-open,15,open,文本甲 6:49,谁像是无根基建造的人？,"One who hears, disobeys.",mBART-50,qwen1.7b,A man without a foundation.,1.0
luke6,uw-174428-open,15,open,Luke 6:49,谁像是无根基建造的人？,"One who hears, disobeys.",helsinki,llama1b,Those who hear my words and put them into practice.,0.0
luke6,uw-174428-open,15,open,文本甲 6:49,谁像是无根基建造的人？,"One who hears, disobeys.",helsinki,qwen1.5b,"One who hears his words but does not act, like building a house without a foundation on the ground.",1.0
luke6,uw-174428-open,15,open,文本甲 6:49,谁像是无根基建造的人？,"One who hears, disobeys.",helsinki,qwen1.7b,Listeners who do not act are like those who build without a foundation.,1.0
luke6,uw-174428-open,15,open,Luke 6:49,谁像是无根基建造的人？,"One who hears, disobeys.",nllb-200-distilled-600M,llama1b,Those who hear but do not act.,1.0
luke6,uw-174428-open,15,open,文本甲 6:49,谁像是无根基建造的人？,"One who hears, disobeys.",nllb-200-distilled-600M,qwen1.5b,Those who hear the word but do not act.,1.0
luke6,uw-174428-open,15,open,文本甲 6:49,谁像是无根基建造的人？,"One who hears, disobeys.",nllb-200-distilled-600M,qwen1.7b,Those who hear but do not do.,1.0
luke6,uw-174428-open,15,open,Luke 6:49,谁像是无根基建造的人？,"One who hears, disobeys.",llm_prompt_low,llama1b,The builder who has no foundation.,0.0
luke6,uw-174428-open,15,open,文本甲 6:49,谁像是无根基建造的人？,"One who hears, disobeys.",llm_prompt_low,qwen1.5b,The person who hears but does not act.,1.0
luke6,uw-174428-open,15,open,文本甲 6:49,谁像是无根基建造的人？,"One who hears, disobeys.",llm_prompt_low,qwen1.7b,Those who listen but do not act.,1.0
luke6,uw-174428-open,15,open,Luke 6:49,谁像是无根基建造的人？,"One who hears, disobeys.",llm_prompt_medium,llama1b,Building a house without a foundation.,0.0
luke6,uw-174428-open,15,open,文本甲 6:49,谁像是无根基建造的人？,"One who hears, disobeys.",llm_prompt_medium,qwen1.5b,Those who hear the words but do not act are like those who build without a foundation.,1.0
luke6,uw-174428-open,15,open,文本甲 6:49,谁像是无根基建造的人？,"One who hears, disobeys.",llm_prompt_medium,qwen1.7b,Those who hear my words but do not act.,1.0
luke6,uw-174428-open,15,open,文本甲 6:49,谁像是无根基建造的人？,"One who hears, disobeys.",nllb-200-1.3B,llama1b,He is unshaken when floods come and water strikes the house.,0.0
luke6,uw-174428-open,15,open,文本甲 6:49,谁像是无根基建造的人？,"One who hears, disobeys.",nllb-200-1.3B,qwen1.5b,Someone who hears the words but does not follow them.,1.0
luke6,uw-174428-open,15,open,文本甲 6:49,谁像是无根基建造的人？,"One who hears, disobeys.",nllb-200-1.3B,qwen1.7b,Those who hear my words but do not practice them.,1.0
luke6,uw-174428-open,15,open,文本甲 6:49,谁像是无根基建造的人？,"One who hears, disobeys.",llm_prompt_high,llama1b,He is like a builder who digs deep foundations and stands on a rock.,0.0
luke6,uw-174428-open,15,open,文本甲 6:49,谁像是无根基建造的人？,"One who hears, disobeys.",llm_prompt_high,qwen1.5b,Those who hear but do not act are like people who build without any foundation.,1.0
luke6,uw-174428-open,15,open,文本甲 6:49,谁像是无根基建造的人？,"One who hears, disobeys.",llm_prompt_high,qwen1.7b,Those who hear but do not act.,1.0
luke6,uw-174428-mcq,16,mcq,Luke 6:49,谁像是无根基建房的人？,"One who hears, disobeys.",google_word_by_word,llama1b,D (correct D),1.0
luke6,uw-174428-mcq,16,mcq,文本甲 6:49,谁像是无根基建房的人？,"One who hears, disobeys.",google_word_by_word,qwen1.5b,D (correct D),1.0
luke6,uw-174428-mcq,16,mcq,文本甲 6:49,谁像是无根基建房的人？,"One who hears, disobeys.",google_word_by_word,qwen1.7b,D (correct D),1.0
luke6,uw-174428-mcq,16,mcq,Luke 6:49,谁像是无根基建房的人？,"One who hears, disobeys.",mBART-50,llama1b,None (correct D),0.0
luke6,uw-174428-mcq,16,mcq,文本甲 6:49,谁像是无根基建房的人？,"One who hears, disobeys.",mBART-50,qwen1.5b,D (correct D),1.0
luke6,uw-174428-mcq,16,mcq,文本甲 6:49,谁像是无根基建房的人？,"One who hears, disobeys.",mBART-50,qwen1.7b,D (correct D),1.0
luke6,uw-174428-mcq,16,mcq,Luke 6:49,谁像是无根基建房的人？,"One who hears, disobeys.",helsinki,llama1b,None (correct D),0.0
luke6,uw-174428-mcq,16,mcq,文本甲 6:49,谁像是无根基建房的人？,"One who hears, disobeys.",helsinki,qwen1.5b,D (correct D),1.0
luke6,uw-174428-mcq,16,mcq,文本甲 6:49,谁像是无根基建房的人？,"One who hears, disobeys.",helsinki,qwen1.7b,D (correct D),1.0
luke6,uw-174428-mcq,16,mcq,Luke 6:49,谁像是无根基建房的人？,"One who hears, disobeys.",nllb-200-distilled-600M,llama1b,D (correct D),1.0
luke6,uw-174428-mcq,16,mcq,文本甲 6:49,谁像是无根基建房的人？,"One who hears, disobeys.",nllb-200-distilled-600M,qwen1.5b,D (correct D),1.0
luke6,uw-174428-mcq,16,mcq,文本甲 6:49,谁像是无根基建房的人？,"One who hears, disobeys.",nllb-200-distilled-600M,qwen1.7b,D (correct D),1.0
luke6,uw-174428-mcq,16,mcq,Luke 6:49,谁像是无根基建房的人？,"One who hears, disobeys.",llm_prompt_low,llama1b,D (correct D),1.0
luke6,uw-174428-mcq,16,mcq,文本甲 6:49,谁像是无根基建房的人？,"One who hears, disobeys.",llm_prompt_low,qwen1.5b,C (correct D),0.0
luke6,uw-174428-mcq,16,mcq,文本甲 6:49,谁像是无根基建房的人？,"One who hears, disobeys.",llm_prompt_low,qwen1.7b,D (correct D),1.0
luke6,uw-174428-mcq,16,mcq,Luke 6:49,谁像是无根基建房的人？,"One who hears, disobeys.",llm_prompt_medium,llama1b,D (correct D),1.0
luke6,uw-174428-mcq,16,mcq,文本甲 6:49,谁像是无根基建房的人？,"One who hears, disobeys.",llm_prompt_medium,qwen1.5b,D (correct D),1.0
luke6,uw-174428-mcq,16,mcq,文本甲 6:49,谁像是无根基建房的人？,"One who hears, disobeys.",llm_prompt_medium,qwen1.7b,D (correct D),1.0
luke6,uw-174428-mcq,16,mcq,文本甲 6:49,谁像是无根基建房的人？,"One who hears, disobeys.",nllb-200-1.3B,llama1b,D (correct D),1.0
luke6,uw-174428-mcq,16,mcq,文本甲 6:49,谁像是无根基建房的人？,"One who hears, disobeys.",nllb-200-1.3B,qwen1.5b,D (correct D),1.0
luke6,uw-174428-mcq,16,mcq,文本甲 6:49,谁像是无根基建房的人？,"One who hears, disobeys.",nllb-200-1.3B,qwen1.7b,D (correct D),1.0
luke6,uw-174428-mcq,16,mcq,文本甲 6:49,谁像是无根基建房的人？,"One who hears, disobeys.",llm_prompt_high,llama1b,D (correct D),1.0
luke6,uw-174428-mcq,16,mcq,文本甲 6:49,谁像是无根基建房的人？,"One who hears, disobeys.",llm_prompt_high,qwen1.5b,D (correct D),1.0
luke6,uw-174428-mcq,16,mcq,文本甲 6:49,谁像是无根基建房的人？,"One who hears, disobeys.",llm_prompt_high,qwen1.7b,D (correct D),1.0
luke7,uw-174429-open,1,open,Luke 7:3,角色01最初向人物己请求什么？,Come and heal his slave.,google_word_by_word,llama1b,"When did Person F say everything was done and people heard, he entered Role 01?",0.0
luke7,uw-174429-open,1,open,文本甲 7:3,角色01最初向人物己请求什么？,Come and heal his slave.,google_word_by_word,qwen1.5b,"They pleaded sincerely with him, 'This man should have you do this.'",0.0
luke7,uw-174429-open,1,open,文本甲 7:3,角色01最初向人物己请求什么？,Come and heal his slave.,google_word_by_word,qwen1.7b,"Character 01 initially asked Person FRequest A, 'This man deserves to have you do this.'",0.0
luke7,uw-174429-open,1,open,Luke 7:3,角色01最初向人物己请求什么？,Come and heal his slave.,mBART-50,llama1b,Person F said all this and told the listeners to enter Region A.,0.0
luke7,uw-174429-open,1,open,文本甲 7:3,角色01最初向人物己请求什么？,Come and heal his slave.,mBART-50,qwen1.5b,Asked to borrow money from him.,0.0
luke7,uw-174429-open,1,open,文本甲 7:3,角色01最初向人物己请求什么？,Come and heal his slave.,mBART-50,qwen1.7b,Character 01 initially asked Person FRequest A to heal Character 02.,1.0
luke7,uw-174429-open,1,open,Luke 7:3,角色01最初向人物己请求什么？,Come and heal his slave.,helsinki,llama1b,A character 01 has a character 02 whose owner treasures him; he is sick and about to die.,0.0
luke7,uw-174429-open,1,open,文本甲 7:3,角色01最初向人物己请求什么？,Come and heal his slave.,helsinki,qwen1.5b,To heal his Character 02.,1.0
luke7,uw-174429-open,1,open,文本甲 7:3,角色01最初向人物己请求什么？,Come and heal his slave.,helsinki,qwen1.7b,Character 01 initially asked Person F to treat Character 02.,1.0
luke7,uw-174429-open,1,open,Luke 7:3,百夫长最初向人物己请求什么？,Come and heal his slave.,nllb-200-distilled-600M,llama1b,Person F said this to everyone and then entered the gate of Capernaum.,0.0
luke7,uw-174429-open,1,open,文本甲 7:3,角色01最初向人物己请求什么？,Come and heal his slave.,nllb-200-distilled-600M,qwen1.5b,He deserves what you did because he loves our people and built our Jewish place.,0.0
luke7,uw-174429-open,1,open,文本甲 7:3,角色01最初向人物己请求什么？,Come and heal his slave.,nllb-200-distilled-600M,qwen1.7b,Character 01 initially asked Person FRequest A to cure Character 02's illness.,1.0
luke7,uw-174429-open,1,open,Luke 7:3,百夫长最初向 人物己 请求什么？,Come and heal his slave.,llm_prompt_low,llama1b,The centurion requested him to come and heal his servant.,1.0
luke7,uw-174429-open,1,open,文本甲 7:3,角色01最初向人物己请求什么？,Come and heal his slave.,llm_prompt_low,qwen1.5b,The centurion sent people to ask him to heal his servant.,1.0
luke7,uw-174429-open,1,open,文本甲 7:3,角色01最初向人物己请求什么？,Come and heal his slave.,llm_prompt_low,qwen1.7b,Character 01 initially asked Person F to heal Character 02's illness.,1.0
luke7,uw-174429-open,1,open,文本甲 7:3,角色01最初向人物己请求什么？,Come and heal his slave.,llm_prompt_medium,qwen1.5b,He asked him to heal his Character 02.,1.0
luke7,uw-174429-open,1,open,文本甲 7:3,角色01最初向人物己请求什么？,Come and heal his slave.,llm_prompt_medium,qwen1.7b,Character 01 initially asked Person F to cure Character 02's illness.,1.0
luke7,uw-174429-open,1,open,文本甲 7:3,角色01最初向人物己请求什么？,Come and heal his slave.,nllb-200-1.3B,llama1b,"Character 01 loved his Character 02, who was very sick and near death.",0.0
luke7,uw-174429-open,1,open,文本甲 7:3,角色01最初向人物己请求什么？,Come and heal his slave.,nllb-200-1.3B,qwen1.5b,He sent several group 01 members to ask Person F to heal his character 02.,1.0
luke7,uw-174429-open,1,open,文本甲 7:3,角色01最初向人物己请求什么？,Come and heal his slave.,nllb-200-1.3B,qwen1.7b,Role 01 initially requested Person F to treat Role 02's illness.,1.0
luke7,uw-174429-open,1,open,文本甲 7:3,角色01最初向人物己请求什么？,Come and heal his slave.,llm_prompt_high,llama1b,Character 01 initially asked Person FRequest A for help.,1.0
luke7,uw-174429-open,1,open,文本甲 7:3,角色01最初向人物己请求什么？,Come and heal his slave.,llm_prompt_high,qwen1.5b,He asked him to heal his Character 02.,1.0
luke7,uw-174429-open,1,open,文本甲 7:3,角色01最初向人物己请求什么？,Come and heal his slave.,llm_prompt_high,qwen1.7b,Character 01 initially requested Person F to help this person.,0.0
luke7,uw-174429-mcq,2,mcq,Luke 7:3,角色01最初请求人物己做什么？,Come and heal his slave.,google_word_by_word,llama1b,A (correct D),0.0
luke7,uw-174429-mcq,2,mcq,文本甲 7:3,角色01最初请求人物己做什么？,Come and heal his slave.,google_word_by_word,qwen1.5b,B (correct D),0.0
luke7,uw-174429-mcq,2,mcq,文本甲 7:3,角色01最初请求人物己做什么？,Come and heal his slave.,google_word_by_word,qwen1.7b,D (correct D),1.0
luke7,uw-174429-mcq,2,mcq,Luke 7:3,角色01最初请求人物己做什么？,Come and heal his slave.,mBART-50,llama1b,A (correct D),0.0
luke7,uw-174429-mcq,2,mcq,文本甲 7:3,角色01最初请求人物己做什么？,Come and heal his slave.,mBART-50,qwen1.5b,D (correct D),1.0
luke7,uw-174429-mcq,2,mcq,文本甲 7:3,角色01最初请求人物己做什么？,Come and heal his slave.,mBART-50,qwen1.7b,D (correct D),1.0
luke7,uw-174429-mcq,2,mcq,Luke 7:3,角色01最初请求人物己做什么？,Come and heal his slave.,helsinki,llama1b,A (correct D),0.0
luke7,uw-174429-mcq,2,mcq,文本甲 7:3,角色01最初请求人物己做什么？,Come and heal his slave.,helsinki,qwen1.5b,B (correct D),0.0
luke7,uw-174429-mcq,2,mcq,文本甲 7:3,角色01最初请求人物己做什么？,Come and heal his slave.,helsinki,qwen1.7b,D (correct D),1.0
luke7,uw-174429-mcq,2,mcq,Luke 7:3,百夫长最初请求人物己做什么？,Come and heal his slave.,nllb-200-distilled-600M,llama1b,D (correct D),1.0
luke7,uw-174429-mcq,2,mcq,文本甲 7:3,角色01最初请求人物己做什么？,Come and heal his slave.,nllb-200-distilled-600M,qwen1.5b,C (correct D),0.0
luke7,uw-174429-mcq,2,mcq,文本甲 7:3,角色01最初请求人物己做什么？,Come and heal his slave.,nllb-200-distilled-600M,qwen1.7b,D (correct D),1.0
luke7,uw-174429-mcq,2,mcq,Luke 7:3,百夫长最初请求 人物己 做什么？,Come and heal his slave.,llm_prompt_low,llama1b,A (correct D),0.0
luke7,uw-174429-mcq,2,mcq,文本甲 7:3,角色01最初请求人物己做什么？,Come and heal his slave.,llm_prompt_low,qwen1.5b,B (correct D),0.0
luke7,uw-174429-mcq,2,mcq,文本甲 7:3,角色01最初请求人物己做什么？,Come and heal his slave.,llm_prompt_low,qwen1.7b,D (correct D),1.0
luke7,uw-174429-mcq,2,mcq,文本甲 7:3,角色01最初请求人物己做什么？,Come and heal his slave.,llm_prompt_medium,qwen1.5b,B (correct D),0.0
luke7,uw-174429-mcq,2,mcq,文本甲 7:3,角色01最初请求人物己做什么？,Come and heal his slave.,llm_prompt_medium,qwen1.7b,D (correct D),1.0
luke7,uw-174429-mcq,2,mcq,文本甲 7:3,角色01最初请求人物己做什么？,Come and heal his slave.,nllb-200-1.3B,llama1b,B (correct D),0.0
luke7,uw-174429-mcq,2,mcq,文本甲 7:3,角色01最初请求人物己做什么？,Come and heal his slave.,nllb-200-1.3B,qwen1.5b,C (correct D),0.0
luke7,uw-174429-mcq,2,mcq,文本甲 7:3,角色01最初请求人物己做什么？,Come and heal his slave.,nllb-200-1.3B,qwen1.7b,D (correct D),1.0
luke7,uw-174429-mcq,2,mcq,文本甲 7:3,角色01最初请求人物己做什么？,Come and heal his slave.,llm_prompt_high,llama1b,D (correct D),1.0
luke7,uw-174429-mcq,2,mcq,文本甲 7:3,角色01最初请求人物己做什么？,Come and heal his slave.,llm_prompt_high,qwen1.5b,B (correct D),0.0
luke7,uw-174429-mcq,2,mcq,文本甲 7:3,角色01最初请求人物己做什么？,Come and heal his slave.,llm_prompt_high,qwen1.7b,D (correct D),1.0
luke7,uw-174430-open,3,open,Luke 7:6,角色01为什么派朋友去见人物己？,He felt unworthy for Person F to come.,google_word_by_word,llama1b,He loves our People A and built our group.,0.0
luke7,uw-174430-open,3,open,文本甲 7:6,角色01为什么派朋友去见人物己？,He felt unworthy for Person F to come.,google_word_by_word,qwen1.5b,Because this man deserves you to do this.,0.0
luke7,uw-174430-open,3,open,文本甲 7:6,角色01为什么派朋友去见人物己？,He felt unworthy for Person F to come.,google_word_by_word,qwen1.7b,Character 01 sent a friend to meet Person F to help Character 02.,0.0
luke7,uw-174430-open,3,open,Luke 7:6,角色01为什么派朋友去见人物己？,He felt unworthy for Person F to come.,mBART-50,llama1b,"Person F walked with them, he didn't go far from home.",0.0
luke7,uw-174430-open,3,open,文本甲 7:6,角色01为什么派朋友去见人物己？,He felt unworthy for Person F to come.,mBART-50,qwen1.5b,Because I am not worthy for you to come down to my roof.,1.0
luke7,uw-174430-open,3,open,文本甲 7:6,角色01为什么派朋友去见人物己？,He felt unworthy for Person F to come.,mBART-50,qwen1.7b,Character 01 sent a friend to warn the person not to cause trouble because he was not worth inviting.,1.0
luke7,uw-174430-open,3,open,Luke 7:6,角色01为什么派群体02去见人物己？,He felt unworthy for Person F to come.,helsinki,llama1b,"They begged Person F, saying this person should do this for you.",0.0
luke7,uw-174430-open,3,open,文本甲 7:6,角色01为什么派朋友去见人物己？,He felt unworthy for Person F to come.,helsinki,qwen1.5b,Because Character 01 felt unworthy to come to Person F.,1.0
luke7,uw-174430-open,3,open,文本甲 7:6,角色01为什么派朋友去见人物己？,He felt unworthy for Person F to come.,helsinki,qwen1.7b,Character 01 sent a friend to see Person F to prevent Person F from worrying and feeling troubled.,0.0
luke7,uw-174430-open,3,open,Luke 7:6,百夫长为什么派朋友去见人物己？,He felt unworthy for Person F to come.,nllb-200-distilled-600M,llama1b,He is not worthy.,1.0
luke7,uw-174430-open,3,open,文本甲 7:6,角色01为什么派朋友去见人物己？,He felt unworthy for Person F to come.,nllb-200-distilled-600M,qwen1.5b,Because Character 01 sent Group 02 to speak to him.,0.0
luke7,uw-174430-open,3,open,文本甲 7:6,角色01为什么派朋友去见人物己？,He felt unworthy for Person F to come.,nllb-200-distilled-600M,qwen1.7b,Character 01 sent a friend to see Person F because he was unworthy to meet him.,1.0
luke7,uw-174430-open,3,open,Luke 7:6,百夫长为什么派朋友去见 人物己 ？,He felt unworthy for Person F to come.,llm_prompt_low,llama1b,They wanted to tell him not to trouble himself.,1.0
luke7,uw-174430-open,3,open,文本甲 7:6,角色01为什么派朋友去见人物己？,He felt unworthy for Person F to come.,llm_prompt_low,qwen1.5b,Because Master A was not worthy to enter his house.,1.0
luke7,uw-174430-open,3,open,文本甲 7:6,角色01为什么派朋友去见人物己？,He felt unworthy for Person F to come.,llm_prompt_low,qwen1.7b,The centurion sent a friend to see Person F because he could not handle the matter himself and needed to convey instructions through Character 02.,0.0
luke7,uw-174430-open,3,open,文本甲 7:6,角色01为什么派朋友去见人物己？,He felt unworthy for Person F to come.,llm_prompt_medium,qwen1.5b,Because Character 01 felt unworthy to meet Person F.,1.0
luke7,uw-174430-open,3,open,文本甲 7:6,角色01为什么派朋友去见人物己？,He felt unworthy for Person F to come.,llm_prompt_medium,qwen1.7b,Character 01 sent a friend to meet Master A because he felt unworthy to go himself.,0.0
luke7,uw-174430-open,3,open,文本甲 7:6,角色01为什么派朋友去见人物己？,He felt unworthy for Person F to come.,nllb-200-1.3B,llama1b,Character 01 sent a friend because he felt unworthy to meet him himself.,1.0
luke7,uw-174430-open,3,open,文本甲 7:6,角色01为什么派朋友去见人物己？,He felt unworthy for Person F to come.,nllb-200-1.3B,qwen1.5b,Because I am not worthy for you to enter my roof.,1.0
luke7,uw-174430-open,3,open,文本甲 7:6,角色01为什么派朋友去见人物己？,He felt unworthy for Person F to come.,nllb-200-1.3B,qwen1.7b,Role 01 sent Role 02 to meet Person F to carry out a task.,0.0
luke7,uw-174430-open,3,open,文本甲 7:6,角色01为什么派朋友去见人物己？,He felt unworthy for Person F to come.,llm_prompt_high,llama1b,He sent a friend because he has authority over a group 03.,0.0
luke7,uw-174430-open,3,open,文本甲 7:6,角色01为什么派朋友去见人物己？,He felt unworthy for Person F to come.,llm_prompt_high,qwen1.5b,Because he was not qualified to see Person F himself.,1.0
luke7,uw-174430-open,3,open,文本甲 7:6,角色01为什么派朋友去见人物己？,He felt unworthy for Person F to come.,llm_prompt_high,qwen1.7b,Character 01 sent group 02 to see Person F because group 02 had special authority to carry out orders.,0.0
luke7,uw-174430-mcq,4,mcq,Luke 7:6,角色01为什么派朋友去见人物己而不亲自去？,He felt unworthy for Person F to come.,google_word_by_word,llama1b,A (correct D),0.0
luke7,uw-174430-mcq,4,mcq,文本甲 7:6,角色01为什么派朋友去见人物己而不亲自去？,He felt unworthy for Person F to come.,google_word_by_word,qwen1.5b,B (correct D),0.0
luke7,uw-174430-mcq,4,mcq,文本甲 7:6,角色01为什么派朋友去见人物己而不亲自去？,He felt unworthy for Person F to come.,google_word_by_word,qwen1.7b,D (correct D),1.0
luke7,uw-174430-mcq,4,mcq,Luke 7:6,角色01为什么派朋友去见人物己而不亲自去？,He felt unworthy for Person F to come.,mBART-50,llama1b,A (correct D),0.0
luke7,uw-174430-mcq,4,mcq,文本甲 7:6,角色01为什么派朋友去见人物己而不亲自去？,He felt unworthy for Person F to come.,mBART-50,qwen1.5b,C (correct D),0.0
luke7,uw-174430-mcq,4,mcq,文本甲 7:6,角色01为什么派朋友去见人物己而不亲自去？,He felt unworthy for Person F to come.,mBART-50,qwen1.7b,A (correct D),0.0
luke7,uw-174430-mcq,4,mcq,Luke 7:6,角色01为什么派群体02去见人物己而不亲自去？,He felt unworthy for Person F to come.,helsinki,llama1b,A (correct D),0.0
luke7,uw-174430-mcq,4,mcq,文本甲 7:6,角色01为什么派朋友去见人物己而不亲自去？,He felt unworthy for Person F to come.,helsinki,qwen1.5b,B (correct D),0.0
luke7,uw-174430-mcq,4,mcq,文本甲 7:6,角色01为什么派朋友去见人物己而不亲自去？,He felt unworthy for Person F to come.,helsinki,qwen1.7b,D (correct D),1.0
luke7,uw-174430-mcq,4,mcq,Luke 7:6,百夫长为什么派朋友去见人物己而不亲自去？,He felt unworthy for Person F to come.,nllb-200-distilled-600M,llama1b,C (correct D),0.0
luke7,uw-174430-mcq,4,mcq,文本甲 7:6,角色01为什么派朋友去见人物己而不亲自去？,He felt unworthy for Person F to come.,nllb-200-distilled-600M,qwen1.5b,C (correct D),0.0
luke7,uw-174430-mcq,4,mcq,文本甲 7:6,角色01为什么派朋友去见人物己而不亲自去？,He felt unworthy for Person F to come.,nllb-200-distilled-600M,qwen1.7b,D (correct D),1.0
luke7,uw-174430-mcq,4,mcq,Luke 7:6,百夫长为什么派朋友去见 人物己 而不亲自去？,He felt unworthy for Person F to come.,llm_prompt_low,llama1b,A (correct D),0.0
luke7,uw-174430-mcq,4,mcq,文本甲 7:6,角色01为什么派朋友去见人物己而不亲自去？,He felt unworthy for Person F to come.,llm_prompt_low,qwen1.5b,B (correct D),0.0
luke7,uw-174430-mcq,4,mcq,文本甲 7:6,角色01为什么派朋友去见人物己而不亲自去？,He felt unworthy for Person F to come.,llm_prompt_low,qwen1.7b,D (correct D),1.0
luke7,uw-174430-mcq,4,mcq,文本甲 7:6,角色01为什么派朋友去见人物己而不亲自去？,He felt unworthy for Person F to come.,llm_prompt_medium,qwen1.5b,B (correct D),0.0
luke7,uw-174430-mcq,4,mcq,文本甲 7:6,角色01为什么派朋友去见人物己而不亲自去？,He felt unworthy for Person F to come.,llm_prompt_medium,qwen1.7b,D (correct D),1.0
luke7,uw-174430-mcq,4,mcq,文本甲 7:6,角色01为什么派朋友去见人物己而不亲自去？,He felt unworthy for Person F to come.,nllb-200-1.3B,llama1b,C (correct D),0.0
luke7,uw-174430-mcq,4,mcq,文本甲 7:6,角色01为什么派朋友去见人物己而不亲自去？,He felt unworthy for Person F to come.,nllb-200-1.3B,qwen1.5b,B (correct D),0.0
luke7,uw-174430-mcq,4,mcq,文本甲 7:6,角色01为什么派朋友去见人物己而不亲自去？,He felt unworthy for Person F to come.,nllb-200-1.3B,qwen1.7b,D (correct D),1.0
luke7,uw-174430-mcq,4,mcq,文本甲 7:6,角色01为什么派朋友去见人物己而不亲自去？,He felt unworthy for Person F to come.,llm_prompt_high,llama1b,D (correct D),1.0
luke7,uw-174430-mcq,4,mcq,文本甲 7:6,角色01为什么派朋友去见人物己而不亲自去？,He felt unworthy for Person F to come.,llm_prompt_high,qwen1.5b,B (correct D),0.0
