chapter,quality_method,ability_model,item_uid,item_index,source_id,passage_reference,q_type,score,direct_correct,llm_score,embedding_similarity,answer_confidence,insufficient_information,evidence_quality,score_file
5,nllb-200-1.3B,1.5b,luke5:item1:uw-174400-open:open,1,uw-174400-open,Luke 5:4,open,1.0,,1.0,,,,,evaluation/outputs_cc/luke5/1.5b/nllb-200-1.3B/scores_target_llama.json
5,nllb-200-1.3B,1.5b,luke5:item2:uw-174400-mcq:mcq,2,uw-174400-mcq,Luke 5:4,mcq,1.0,True,,,,,,evaluation/outputs_cc/luke5/1.5b/nllb-200-1.3B/scores_target_llama.json
5,nllb-200-1.3B,1.5b,luke5:item3:uw-174401-open:open,3,uw-174401-open,Luke 5:5,open,1.0,,1.0,,,,,evaluation/outputs_cc/luke5/1.5b/nllb-200-1.3B/scores_target_llama.json
5,nllb-200-1.3B,1.5b,luke5:item4:uw-174401-mcq:mcq,4,uw-174401-mcq,Luke 5:5,mcq,0.0,False,,,,,,evaluation/outputs_cc/luke5/1.5b/nllb-200-1.3B/scores_target_llama.json
5,nllb-200-1.3B,1.5b,luke5:item5:uw-174402-open:open,5,uw-174402-open,Luke 5:6,open,1.0,,1.0,,,,,evaluation/outputs_cc/luke5/1.5b/nllb-200-1.3B/scores_target_llama.json
5,nllb-200-1.3B,1.5b,luke5:item6:uw-174402-mcq:mcq,6,uw-174402-mcq,Luke 5:6,mcq,1.0,True,,,,,,evaluation/outputs_cc/luke5/1.5b/nllb-200-1.3B/scores_target_llama.json
5,nllb-200-1.3B,1.5b,luke5:item7:uw-174403-open:open,7,uw-174403-open,Luke 5:8,open,1.0,,1.0,,,,,evaluation/outputs_cc/luke5/1.5b/nllb-200-1.3B/scores_target_llama.json
5,nllb-200-1.3B,1.5b,luke5:item8:uw-174403-mcq:mcq,8,uw-174403-mcq,Luke 5:8,mcq,1.0,True,,,,,,evaluation/outputs_cc/luke5/1.5b/nllb-200-1.3B/scores_target_llama.json
5,nllb-200-1.3B,1.5b,luke5:item9:uw-174403-open:open,9,uw-174403-open,Luke 5:8,open,0.0,,0.0,,,,,evaluation/outputs_cc/luke5/1.5b/nllb-200-1.3B/scores_target_llama.json
5,nllb-200-1.3B,1.5b,luke5:item10:uw-174403-mcq:mcq,10,uw-174403-mcq,Luke 5:8,mcq,1.0,True,,,,,,evaluation/outputs_cc/luke5/1.5b/nllb-200-1.3B/scores_target_llama.json
5,nllb-200-1.3B,1.5b,luke5:item11:uw-174404-open:open,11,uw-174404-open,Luke 5:10,open,1.0,,1.0,,,,,evaluation/outputs_cc/luke5/1.5b/nllb-200-1.3B/scores_target_llama.json
5,nllb-200-1.3B,1.5b,luke5:item12:uw-174404-mcq:mcq,12,uw-174404-mcq,Luke 5:10,mcq,1.0,True,,,,,,evaluation/outputs_cc/luke5/1.5b/nllb-200-1.3B/scores_target_llama.json
5,nllb-200-1.3B,1.5b,luke5:item13:uw-174406-open:open,13,uw-174406-open,Luke 5:20,open,1.0,,1.0,,,,,evaluation/outputs_cc/luke5/1.5b/nllb-200-1.3B/scores_target_llama.json
5,nllb-200-1.3B,1.5b,luke5:item14:uw-174406-mcq:mcq,14,uw-174406-mcq,Luke 5:20,mcq,1.0,True,,,,,,evaluation/outputs_cc/luke5/1.5b/nllb-200-1.3B/scores_target_llama.json
5,nllb-200-1.3B,1.5b,luke5:item15:uw-174407-open:open,15,uw-174407-open,Luke 5:21,open,1.0,,1.0,,,,,evaluation/outputs_cc/luke5/1.5b/nllb-200-1.3B/scores_target_llama.json
5,nllb-200-1.3B,1.5b,luke5:item16:uw-174407-mcq:mcq,16,uw-174407-mcq,Luke 5:21,mcq,1.0,True,,,,,,evaluation/outputs_cc/luke5/1.5b/nllb-200-1.3B/scores_target_llama.json
5,nllb-200-1.3B,1.5b,luke5:item17:uw-174408-open:open,17,uw-174408-open,Luke 5:24,open,1.0,,1.0,,,,,evaluation/outputs_cc/luke5/1.5b/nllb-200-1.3B/scores_target_llama.json
5,nllb-200-1.3B,1.5b,luke5:item18:uw-174408-mcq:mcq,18,uw-174408-mcq,Luke 5:24,mcq,1.0,True,,,,,,evaluation/outputs_cc/luke5/1.5b/nllb-200-1.3B/scores_target_llama.json
5,nllb-200-1.3B,1.5b,luke5:item19:uw-174409-open:open,19,uw-174409-open,Luke 5:32,open,1.0,,1.0,,,,,evaluation/outputs_cc/luke5/1.5b/nllb-200-1.3B/scores_target_llama.json
5,nllb-200-1.3B,1.5b,luke5:item20:uw-174409-mcq:mcq,20,uw-174409-mcq,Luke 5:32,mcq,1.0,True,,,,,,evaluation/outputs_cc/luke5/1.5b/nllb-200-1.3B/scores_target_llama.json
5,nllb-200-1.3B,1.5b,luke5:item21:uw-174410-open:open,21,uw-174410-open,Luke 5:35,open,0.5,,0.5,,,,,evaluation/outputs_cc/luke5/1.5b/nllb-200-1.3B/scores_target_llama.json
5,nllb-200-1.3B,1.5b,luke5:item22:uw-174410-mcq:mcq,22,uw-174410-mcq,Luke 5:35,mcq,0.0,False,,,,,,evaluation/outputs_cc/luke5/1.5b/nllb-200-1.3B/scores_target_llama.json
5,nllb-200-1.3B,1.5b,luke5:item23:uw-174412-open:open,23,uw-174412-open,Luke 5:37,open,1.0,,1.0,,,,,evaluation/outputs_cc/luke5/1.5b/nllb-200-1.3B/scores_target_llama.json
5,nllb-200-1.3B,1.5b,luke5:item24:uw-174412-mcq:mcq,24,uw-174412-mcq,Luke 5:37,mcq,1.0,True,,,,,,evaluation/outputs_cc/luke5/1.5b/nllb-200-1.3B/scores_target_llama.json
5,nllb-200-1.3B,1.5b,luke5:item25:uw-174403-open:open,25,uw-174403-open,Luke 5:8,open,1.0,,1.0,,,,,evaluation/outputs_cc/luke5/1.5b/nllb-200-1.3B/scores_target_llama.json
5,nllb-200-1.3B,1.5b,luke5:item26:uw-174403-mcq:mcq,26,uw-174403-mcq,Luke 5:8,mcq,1.0,True,,,,,,evaluation/outputs_cc/luke5/1.5b/nllb-200-1.3B/scores_target_llama.json
5,nllb-200-1.3B,1.7b,luke5:item1:uw-174400-open:open,1,uw-174400-open,Luke 5:4,open,0.5,,0.5,,,,,evaluation/outputs_cc/luke5/1.7b/nllb-200-1.3B/scores_target_llama.json
5,nllb-200-1.3B,1.7b,luke5:item2:uw-174400-mcq:mcq,2,uw-174400-mcq,Luke 5:4,mcq,1.0,True,,,,,,evaluation/outputs_cc/luke5/1.7b/nllb-200-1.3B/scores_target_llama.json
5,nllb-200-1.3B,1.7b,luke5:item3:uw-174401-open:open,3,uw-174401-open,Luke 5:5,open,0.0,,0.0,,,,,evaluation/outputs_cc/luke5/1.7b/nllb-200-1.3B/scores_target_llama.json
5,nllb-200-1.3B,1.7b,luke5:item4:uw-174401-mcq:mcq,4,uw-174401-mcq,Luke 5:5,mcq,1.0,True,,,,,,evaluation/outputs_cc/luke5/1.7b/nllb-200-1.3B/scores_target_llama.json
5,nllb-200-1.3B,1.7b,luke5:item5:uw-174402-open:open,5,uw-174402-open,Luke 5:6,open,0.5,,0.5,,,,,evaluation/outputs_cc/luke5/1.7b/nllb-200-1.3B/scores_target_llama.json
5,nllb-200-1.3B,1.7b,luke5:item6:uw-174402-mcq:mcq,6,uw-174402-mcq,Luke 5:6,mcq,1.0,True,,,,,,evaluation/outputs_cc/luke5/1.7b/nllb-200-1.3B/scores_target_llama.json
5,nllb-200-1.3B,1.7b,luke5:item7:uw-174403-open:open,7,uw-174403-open,Luke 5:8,open,1.0,,1.0,,,,,evaluation/outputs_cc/luke5/1.7b/nllb-200-1.3B/scores_target_llama.json
5,nllb-200-1.3B,1.7b,luke5:item8:uw-174403-mcq:mcq,8,uw-174403-mcq,Luke 5:8,mcq,1.0,True,,,,,,evaluation/outputs_cc/luke5/1.7b/nllb-200-1.3B/scores_target_llama.json
5,nllb-200-1.3B,1.7b,luke5:item9:uw-174403-open:open,9,uw-174403-open,Luke 5:8,open,0.5,,0.5,,,,,evaluation/outputs_cc/luke5/1.7b/nllb-200-1.3B/scores_target_llama.json
5,nllb-200-1.3B,1.7b,luke5:item10:uw-174403-mcq:mcq,10,uw-174403-mcq,Luke 5:8,mcq,1.0,True,,,,,,evaluation/outputs_cc/luke5/1.7b/nllb-200-1.3B/scores_target_llama.json
5,nllb-200-1.3B,1.7b,luke5:item11:uw-174404-open:open,11,uw-174404-open,Luke 5:10,open,1.0,,1.0,,,,,evaluation/outputs_cc/luke5/1.7b/nllb-200-1.3B/scores_target_llama.json
5,nllb-200-1.3B,1.7b,luke5:item12:uw-174404-mcq:mcq,12,uw-174404-mcq,Luke 5:10,mcq,1.0,True,,,,,,evaluation/outputs_cc/luke5/1.7b/nllb-200-1.3B/scores_target_llama.json
5,nllb-200-1.3B,1.7b,luke5:item13:uw-174406-open:open,13,uw-174406-open,Luke 5:20,open,1.0,,1.0,,,,,evaluation/outputs_cc/luke5/1.7b/nllb-200-1.3B/scores_target_llama.json
5,nllb-200-1.3B,1.7b,luke5:item14:uw-174406-mcq:mcq,14,uw-174406-mcq,Luke 5:20,mcq,1.0,True,,,,,,evaluation/outputs_cc/luke5/1.7b/nllb-200-1.3B/scores_target_llama.json
5,nllb-200-1.3B,1.7b,luke5:item15:uw-174407-open:open,15,uw-174407-open,Luke 5:21,open,0.5,,0.5,,,,,evaluation/outputs_cc/luke5/1.7b/nllb-200-1.3B/scores_target_llama.json
5,nllb-200-1.3B,1.7b,luke5:item16:uw-174407-mcq:mcq,16,uw-174407-mcq,Luke 5:21,mcq,1.0,True,,,,,,evaluation/outputs_cc/luke5/1.7b/nllb-200-1.3B/scores_target_llama.json
5,nllb-200-1.3B,1.7b,luke5:item17:uw-174408-open:open,17,uw-174408-open,Luke 5:24,open,1.0,,1.0,,,,,evaluation/outputs_cc/luke5/1.7b/nllb-200-1.3B/scores_target_llama.json
5,nllb-200-1.3B,1.7b,luke5:item18:uw-174408-mcq:mcq,18,uw-174408-mcq,Luke 5:24,mcq,1.0,True,,,,,,evaluation/outputs_cc/luke5/1.7b/nllb-200-1.3B/scores_target_llama.json
5,nllb-200-1.3B,1.7b,luke5:item19:uw-174409-open:open,19,uw-174409-open,Luke 5:32,open,1.0,,1.0,,,,,evaluation/outputs_cc/luke5/1.7b/nllb-200-1.3B/scores_target_llama.json
5,nllb-200-1.3B,1.7b,luke5:item20:uw-174409-mcq:mcq,20,uw-174409-mcq,Luke 5:32,mcq,1.0,True,,,,,,evaluation/outputs_cc/luke5/1.7b/nllb-200-1.3B/scores_target_llama.json
5,nllb-200-1.3B,1.7b,luke5:item21:uw-174410-open:open,21,uw-174410-open,Luke 5:35,open,0.0,,0.0,,,,,evaluation/outputs_cc/luke5/1.7b/nllb-200-1.3B/scores_target_llama.json
5,nllb-200-1.3B,1.7b,luke5:item22:uw-174410-mcq:mcq,22,uw-174410-mcq,Luke 5:35,mcq,1.0,True,,,,,,evaluation/outputs_cc/luke5/1.7b/nllb-200-1.3B/scores_target_llama.json
5,nllb-200-1.3B,1.7b,luke5:item23:uw-174412-open:open,23,uw-174412-open,Luke 5:37,open,0.5,,0.5,,,,,evaluation/outputs_cc/luke5/1.7b/nllb-200-1.3B/scores_target_llama.json
5,nllb-200-1.3B,1.7b,luke5:item24:uw-174412-mcq:mcq,24,uw-174412-mcq,Luke 5:37,mcq,1.0,True,,,,,,evaluation/outputs_cc/luke5/1.7b/nllb-200-1.3B/scores_target_llama.json
5,nllb-200-1.3B,1.7b,luke5:item25:uw-174403-open:open,25,uw-174403-open,Luke 5:8,open,1.0,,1.0,,,,,evaluation/outputs_cc/luke5/1.7b/nllb-200-1.3B/scores_target_llama.json
5,nllb-200-1.3B,1.7b,luke5:item26:uw-174403-mcq:mcq,26,uw-174403-mcq,Luke 5:8,mcq,1.0,True,,,,,,evaluation/outputs_cc/luke5/1.7b/nllb-200-1.3B/scores_target_llama.json
6,google_word_by_word,llama 1b,luke6:item1:uw-174414-open:open,1,uw-174414-open,Luke 6:1,open,0.0,,0.0,,,,,evaluation/outputs_cc/luke6/llama 1b/google_word_by_word/scores_target_llama.json
6,google_word_by_word,llama 1b,luke6:item2:uw-174414-mcq:mcq,2,uw-174414-mcq,Luke 6:1,mcq,0.0,False,,,,,,evaluation/outputs_cc/luke6/llama 1b/google_word_by_word/scores_target_llama.json
6,google_word_by_word,llama 1b,luke6:item3:uw-174415-open:open,3,uw-174415-open,Luke 6:5,open,1.0,,1.0,,,,,evaluation/outputs_cc/luke6/llama 1b/google_word_by_word/scores_target_llama.json
6,google_word_by_word,llama 1b,luke6:item4:uw-174415-mcq:mcq,4,uw-174415-mcq,Luke 6:5,mcq,0.0,False,,,,,,evaluation/outputs_cc/luke6/llama 1b/google_word_by_word/scores_target_llama.json
6,google_word_by_word,llama 1b,luke6:item5:uw-174421-open:open,5,uw-174421-open,Luke 6:23,open,0.0,,0.0,,,,,evaluation/outputs_cc/luke6/llama 1b/google_word_by_word/scores_target_llama.json
6,google_word_by_word,llama 1b,luke6:item6:uw-174421-mcq:mcq,6,uw-174421-mcq,Luke 6:23,mcq,0.0,False,,,,,,evaluation/outputs_cc/luke6/llama 1b/google_word_by_word/scores_target_llama.json
6,google_word_by_word,llama 1b,luke6:item7:uw-174422-open:open,7,uw-174422-open,Luke 6:27,open,1.0,,1.0,,,,,evaluation/outputs_cc/luke6/llama 1b/google_word_by_word/scores_target_llama.json
6,google_word_by_word,llama 1b,luke6:item8:uw-174422-mcq:mcq,8,uw-174422-mcq,Luke 6:27,mcq,0.0,False,,,,,,evaluation/outputs_cc/luke6/llama 1b/google_word_by_word/scores_target_llama.json
6,google_word_by_word,llama 1b,luke6:item9:uw-174423-open:open,9,uw-174423-open,Luke 6:35,open,1.0,,1.0,,,,,evaluation/outputs_cc/luke6/llama 1b/google_word_by_word/scores_target_llama.json
6,google_word_by_word,llama 1b,luke6:item10:uw-174423-mcq:mcq,10,uw-174423-mcq,Luke 6:35,mcq,1.0,True,,,,,,evaluation/outputs_cc/luke6/llama 1b/google_word_by_word/scores_target_llama.json
6,google_word_by_word,llama 1b,luke6:item11:uw-174424-open:open,11,uw-174424-open,Luke 6:42,open,0.0,,0.0,,,,,evaluation/outputs_cc/luke6/llama 1b/google_word_by_word/scores_target_llama.json
6,google_word_by_word,llama 1b,luke6:item12:uw-174424-mcq:mcq,12,uw-174424-mcq,Luke 6:42,mcq,0.0,False,,,,,,evaluation/outputs_cc/luke6/llama 1b/google_word_by_word/scores_target_llama.json
6,google_word_by_word,llama 1b,luke6:item13:uw-174427-open:open,13,uw-174427-open,Luke 6:47,open,0.0,,0.0,,,,,evaluation/outputs_cc/luke6/llama 1b/google_word_by_word/scores_target_llama.json
6,google_word_by_word,llama 1b,luke6:item14:uw-174427-mcq:mcq,14,uw-174427-mcq,Luke 6:47,mcq,0.0,False,,,,,,evaluation/outputs_cc/luke6/llama 1b/google_word_by_word/scores_target_llama.json
6,google_word_by_word,llama 1b,luke6:item15:uw-174428-open:open,15,uw-174428-open,Luke 6:49,open,0.0,,0.0,,,,,evaluation/outputs_cc/luke6/llama 1b/google_word_by_word/scores_target_llama.json
6,google_word_by_word,llama 1b,luke6:item16:uw-174428-mcq:mcq,16,uw-174428-mcq,Luke 6:49,mcq,1.0,True,,,,,,evaluation/outputs_cc/luke6/llama 1b/google_word_by_word/scores_target_llama.json
6,google_word_by_word,1.5b,luke6:item1:uw-174414-open:open,1,uw-174414-open,文本甲 6:1,open,1.0,,1.0,,,,,evaluation/outputs_cc/luke6/1.5b/google_word_by_word/scores_target_llama.json
6,google_word_by_word,1.5b,luke6:item2:uw-174414-mcq:mcq,2,uw-174414-mcq,文本甲 6:1,mcq,1.0,True,,,,,,evaluation/outputs_cc/luke6/1.5b/google_word_by_word/scores_target_llama.json
6,google_word_by_word,1.5b,luke6:item3:uw-174415-open:open,3,uw-174415-open,文本甲 6:5,open,0.0,,0.0,,,,,evaluation/outputs_cc/luke6/1.5b/google_word_by_word/scores_target_llama.json
6,google_word_by_word,1.5b,luke6:item4:uw-174415-mcq:mcq,4,uw-174415-mcq,文本甲 6:5,mcq,1.0,True,,,,,,evaluation/outputs_cc/luke6/1.5b/google_word_by_word/scores_target_llama.json
6,google_word_by_word,1.5b,luke6:item5:uw-174421-open:open,5,uw-174421-open,文本甲 6:23,open,0.0,,0.0,,,,,evaluation/outputs_cc/luke6/1.5b/google_word_by_word/scores_target_llama.json
6,google_word_by_word,1.5b,luke6:item6:uw-174421-mcq:mcq,6,uw-174421-mcq,文本甲 6:23,mcq,1.0,True,,,,,,evaluation/outputs_cc/luke6/1.5b/google_word_by_word/scores_target_llama.json
6,google_word_by_word,1.5b,luke6:item7:uw-174422-open:open,7,uw-174422-open,文本甲 6:27,open,0.5,,0.5,,,,,evaluation/outputs_cc/luke6/1.5b/google_word_by_word/scores_target_llama.json
6,google_word_by_word,1.5b,luke6:item8:uw-174422-mcq:mcq,8,uw-174422-mcq,文本甲 6:27,mcq,1.0,True,,,,,,evaluation/outputs_cc/luke6/1.5b/google_word_by_word/scores_target_llama.json
6,google_word_by_word,1.5b,luke6:item9:uw-174423-open:open,9,uw-174423-open,文本甲 6:35,open,1.0,,1.0,,,,,evaluation/outputs_cc/luke6/1.5b/google_word_by_word/scores_target_llama.json
6,google_word_by_word,1.5b,luke6:item10:uw-174423-mcq:mcq,10,uw-174423-mcq,文本甲 6:35,mcq,1.0,True,,,,,,evaluation/outputs_cc/luke6/1.5b/google_word_by_word/scores_target_llama.json
6,google_word_by_word,1.5b,luke6:item11:uw-174424-open:open,11,uw-174424-open,文本甲 6:42,open,1.0,,1.0,,,,,evaluation/outputs_cc/luke6/1.5b/google_word_by_word/scores_target_llama.json
6,google_word_by_word,1.5b,luke6:item12:uw-174424-mcq:mcq,12,uw-174424-mcq,文本甲 6:42,mcq,1.0,True,,,,,,evaluation/outputs_cc/luke6/1.5b/google_word_by_word/scores_target_llama.json
6,google_word_by_word,1.5b,luke6:item13:uw-174427-open:open,13,uw-174427-open,文本甲 6:47,open,0.5,,0.5,,,,,evaluation/outputs_cc/luke6/1.5b/google_word_by_word/scores_target_llama.json
6,google_word_by_word,1.5b,luke6:item14:uw-174427-mcq:mcq,14,uw-174427-mcq,文本甲 6:47,mcq,1.0,True,,,,,,evaluation/outputs_cc/luke6/1.5b/google_word_by_word/scores_target_llama.json
6,google_word_by_word,1.5b,luke6:item15:uw-174428-open:open,15,uw-174428-open,文本甲 6:49,open,0.0,,0.0,,,,,evaluation/outputs_cc/luke6/1.5b/google_word_by_word/scores_target_llama.json
6,google_word_by_word,1.5b,luke6:item16:uw-174428-mcq:mcq,16,uw-174428-mcq,文本甲 6:49,mcq,1.0,True,,,,,,evaluation/outputs_cc/luke6/1.5b/google_word_by_word/scores_target_llama.json
6,google_word_by_word,1.7b,luke6:item1:uw-174414-open:open,1,uw-174414-open,文本甲 6:1,open,1.0,,1.0,,,,,evaluation/outputs_cc/luke6/1.7b/google_word_by_word/scores_target_llama.json
6,google_word_by_word,1.7b,luke6:item2:uw-174414-mcq:mcq,2,uw-174414-mcq,文本甲 6:1,mcq,1.0,True,,,,,,evaluation/outputs_cc/luke6/1.7b/google_word_by_word/scores_target_llama.json
6,google_word_by_word,1.7b,luke6:item3:uw-174415-open:open,3,uw-174415-open,文本甲 6:5,open,0.0,,0.0,,,,,evaluation/outputs_cc/luke6/1.7b/google_word_by_word/scores_target_llama.json
6,google_word_by_word,1.7b,luke6:item4:uw-174415-mcq:mcq,4,uw-174415-mcq,文本甲 6:5,mcq,1.0,True,,,,,,evaluation/outputs_cc/luke6/1.7b/google_word_by_word/scores_target_llama.json
6,google_word_by_word,1.7b,luke6:item5:uw-174421-open:open,5,uw-174421-open,文本甲 6:23,open,0.5,,0.5,,,,,evaluation/outputs_cc/luke6/1.7b/google_word_by_word/scores_target_llama.json
6,google_word_by_word,1.7b,luke6:item6:uw-174421-mcq:mcq,6,uw-174421-mcq,文本甲 6:23,mcq,1.0,True,,,,,,evaluation/outputs_cc/luke6/1.7b/google_word_by_word/scores_target_llama.json
6,google_word_by_word,1.7b,luke6:item7:uw-174422-open:open,7,uw-174422-open,文本甲 6:27,open,1.0,,1.0,,,,,evaluation/outputs_cc/luke6/1.7b/google_word_by_word/scores_target_llama.json
6,google_word_by_word,1.7b,luke6:item8:uw-174422-mcq:mcq,8,uw-174422-mcq,文本甲 6:27,mcq,1.0,True,,,,,,evaluation/outputs_cc/luke6/1.7b/google_word_by_word/scores_target_llama.json
6,google_word_by_word,1.7b,luke6:item9:uw-174423-open:open,9,uw-174423-open,文本甲 6:35,open,0.0,,0.0,,,,,evaluation/outputs_cc/luke6/1.7b/google_word_by_word/scores_target_llama.json
6,google_word_by_word,1.7b,luke6:item10:uw-174423-mcq:mcq,10,uw-174423-mcq,文本甲 6:35,mcq,1.0,True,,,,,,evaluation/outputs_cc/luke6/1.7b/google_word_by_word/scores_target_llama.json
6,google_word_by_word,1.7b,luke6:item11:uw-174424-open:open,11,uw-174424-open,文本甲 6:42,open,0.0,,0.0,,,,,evaluation/outputs_cc/luke6/1.7b/google_word_by_word/scores_target_llama.json
6,google_word_by_word,1.7b,luke6:item12:uw-174424-mcq:mcq,12,uw-174424-mcq,文本甲 6:42,mcq,1.0,True,,,,,,evaluation/outputs_cc/luke6/1.7b/google_word_by_word/scores_target_llama.json
6,google_word_by_word,1.7b,luke6:item13:uw-174427-open:open,13,uw-174427-open,文本甲 6:47,open,0.5,,0.5,,,,,evaluation/outputs_cc/luke6/1.7b/google_word_by_word/scores_target_llama.json
6,google_word_by_word,1.7b,luke6:item14:uw-174427-mcq:mcq,14,uw-174427-mcq,文本甲 6:47,mcq,1.0,True,,,,,,evaluation/outputs_cc/luke6/1.7b/google_word_by_word/scores_target_llama.json
6,google_word_by_word,1.7b,luke6:item15:uw-174428-open:open,15,uw-174428-open,文本甲 6:49,open,0.5,,0.5,,,,,evaluation/outputs_cc/luke6/1.7b/google_word_by_word/scores_target_llama.json
6,google_word_by_word,1.7b,luke6:item16:uw-174428-mcq:mcq,16,uw-174428-mcq,文本甲 6:49,mcq,1.0,True,,,,,,evaluation/outputs_cc/luke6/1.7b/google_word_by_word/scores_target_llama.json
6,llm_prompt_high,llama 1b,luke6:item1:uw-174414-open:open,1,uw-174414-open,文本甲 6:1,open,0.0,,0.0,,,,,evaluation/outputs_cc/luke6/llama 1b/llm_prompt_high/scores_target_llama.json
6,llm_prompt_high,llama 1b,luke6:item2:uw-174414-mcq:mcq,2,uw-174414-mcq,文本甲 6:1,mcq,0.0,False,,,,,,evaluation/outputs_cc/luke6/llama 1b/llm_prompt_high/scores_target_llama.json
6,llm_prompt_high,llama 1b,luke6:item3:uw-174415-open:open,3,uw-174415-open,文本甲 6:5,open,0.0,,0.0,,,,,evaluation/outputs_cc/luke6/llama 1b/llm_prompt_high/scores_target_llama.json
6,llm_prompt_high,llama 1b,luke6:item4:uw-174415-mcq:mcq,4,uw-174415-mcq,文本甲 6:5,mcq,0.0,False,,,,,,evaluation/outputs_cc/luke6/llama 1b/llm_prompt_high/scores_target_llama.json
6,llm_prompt_high,llama 1b,luke6:item5:uw-174421-open:open,5,uw-174421-open,文本甲 6:23,open,0.0,,0.0,,,,,evaluation/outputs_cc/luke6/llama 1b/llm_prompt_high/scores_target_llama.json
6,llm_prompt_high,llama 1b,luke6:item6:uw-174421-mcq:mcq,6,uw-174421-mcq,文本甲 6:23,mcq,1.0,True,,,,,,evaluation/outputs_cc/luke6/llama 1b/llm_prompt_high/scores_target_llama.json
6,llm_prompt_high,llama 1b,luke6:item7:uw-174422-open:open,7,uw-174422-open,文本甲 6:27,open,1.0,,1.0,,,,,evaluation/outputs_cc/luke6/llama 1b/llm_prompt_high/scores_target_llama.json
6,llm_prompt_high,llama 1b,luke6:item8:uw-174422-mcq:mcq,8,uw-174422-mcq,文本甲 6:27,mcq,1.0,True,,,,,,evaluation/outputs_cc/luke6/llama 1b/llm_prompt_high/scores_target_llama.json
6,llm_prompt_high,llama 1b,luke6:item9:uw-174423-open:open,9,uw-174423-open,文本甲 6:35,open,0.5,,0.5,,,,,evaluation/outputs_cc/luke6/llama 1b/llm_prompt_high/scores_target_llama.json
6,llm_prompt_high,llama 1b,luke6:item10:uw-174423-mcq:mcq,10,uw-174423-mcq,文本甲 6:35,mcq,1.0,True,,,,,,evaluation/outputs_cc/luke6/llama 1b/llm_prompt_high/scores_target_llama.json
6,llm_prompt_high,llama 1b,luke6:item11:uw-174424-open:open,11,uw-174424-open,文本甲 6:42,open,0.0,,0.0,,,,,evaluation/outputs_cc/luke6/llama 1b/llm_prompt_high/scores_target_llama.json
6,llm_prompt_high,llama 1b,luke6:item12:uw-174424-mcq:mcq,12,uw-174424-mcq,文本甲 6:42,mcq,1.0,True,,,,,,evaluation/outputs_cc/luke6/llama 1b/llm_prompt_high/scores_target_llama.json
6,llm_prompt_high,llama 1b,luke6:item13:uw-174427-open:open,13,uw-174427-open,文本甲 6:47,open,0.0,,0.0,,,,,evaluation/outputs_cc/luke6/llama 1b/llm_prompt_high/scores_target_llama.json
6,llm_prompt_high,llama 1b,luke6:item14:uw-174427-mcq:mcq,14,uw-174427-mcq,文本甲 6:47,mcq,1.0,True,,,,,,evaluation/outputs_cc/luke6/llama 1b/llm_prompt_high/scores_target_llama.json
6,llm_prompt_high,llama 1b,luke6:item15:uw-174428-open:open,15,uw-174428-open,文本甲 6:49,open,0.0,,0.0,,,,,evaluation/outputs_cc/luke6/llama 1b/llm_prompt_high/scores_target_llama.json
6,llm_prompt_high,llama 1b,luke6:item16:uw-174428-mcq:mcq,16,uw-174428-mcq,文本甲 6:49,mcq,1.0,True,,,,,,evaluation/outputs_cc/luke6/llama 1b/llm_prompt_high/scores_target_llama.json
6,llm_prompt_high,1.5b,luke6:item1:uw-174414-open:open,1,uw-174414-open,文本甲 6:1,open,1.0,,1.0,,,,,evaluation/outputs_cc/luke6/1.5b/llm_prompt_high/scores_target_llama.json
6,llm_prompt_high,1.5b,luke6:item2:uw-174414-mcq:mcq,2,uw-174414-mcq,文本甲 6:1,mcq,1.0,True,,,,,,evaluation/outputs_cc/luke6/1.5b/llm_prompt_high/scores_target_llama.json
6,llm_prompt_high,1.5b,luke6:item3:uw-174415-open:open,3,uw-174415-open,文本甲 6:5,open,1.0,,1.0,,,,,evaluation/outputs_cc/luke6/1.5b/llm_prompt_high/scores_target_llama.json
6,llm_prompt_high,1.5b,luke6:item4:uw-174415-mcq:mcq,4,uw-174415-mcq,文本甲 6:5,mcq,1.0,True,,,,,,evaluation/outputs_cc/luke6/1.5b/llm_prompt_high/scores_target_llama.json
6,llm_prompt_high,1.5b,luke6:item5:uw-174421-open:open,5,uw-174421-open,文本甲 6:23,open,0.0,,0.0,,,,,evaluation/outputs_cc/luke6/1.5b/llm_prompt_high/scores_target_llama.json
6,llm_prompt_high,1.5b,luke6:item6:uw-174421-mcq:mcq,6,uw-174421-mcq,文本甲 6:23,mcq,1.0,True,,,,,,evaluation/outputs_cc/luke6/1.5b/llm_prompt_high/scores_target_llama.json
6,llm_prompt_high,1.5b,luke6:item7:uw-174422-open:open,7,uw-174422-open,文本甲 6:27,open,1.0,,1.0,,,,,evaluation/outputs_cc/luke6/1.5b/llm_prompt_high/scores_target_llama.json
6,llm_prompt_high,1.5b,luke6:item8:uw-174422-mcq:mcq,8,uw-174422-mcq,文本甲 6:27,mcq,1.0,True,,,,,,evaluation/outputs_cc/luke6/1.5b/llm_prompt_high/scores_target_llama.json
6,llm_prompt_high,1.5b,luke6:item9:uw-174423-open:open,9,uw-174423-open,文本甲 6:35,open,1.0,,1.0,,,,,evaluation/outputs_cc/luke6/1.5b/llm_prompt_high/scores_target_llama.json
