chapter,method,item_index,id,passage_reference,q_type,question,standard_answer,score_range,models_disagree,llama 1b_score,llama 1b_answer,llama 1b_choice,1.5b_score,1.5b_answer,1.5b_choice,1.7b_score,1.7b_answer,1.7b_choice
7,google_word_by_word,2,uw-174429-mcq,Luke 7:3,mcq,角色01最初请求人物己做什么？,Come and heal his slave.,1.0,True,0.0,喂饱饥饿的人,A,0.0,在地点02教导,B,1.0,来治愈他的奴仆,D
7,google_word_by_word,3,uw-174430-open,Luke 7:6,open,角色01为什么派朋友去见人物己？,He felt unworthy for Person F to come.,0.0,False,0.0,他爱我们的族群甲和有建成我们的群体。,,0.0,因为这个男人值得得到你来做这件事。,,0.0,角色01派朋友去见人物己是为了帮助角色02。,
7,google_word_by_word,4,uw-174430-mcq,Luke 7:6,mcq,角色01为什么派朋友去见人物己而不亲自去？,He felt unworthy for Person F to come.,1.0,True,0.0,他忙于管理士兵,A,0.0,他想试探人物己,B,1.0,他觉得人物己来是配不上他的,D
7,google_word_by_word,5,uw-174431-open,Luke 7:7,open,角色01希望人物己怎样医治？,By just saying a word.,0.0,False,0.0,他希望人物己去。,,0.0,他将要痊愈了。,,0.0,角色01希望人物己做“不是应得到有你来在我下面的屋顶”。,
7,google_word_by_word,6,uw-174431-mcq,Luke 7:7,mcq,角色01希望人物己怎样医治他的角色02？,By just saying a word.,1.0,True,0.0,用草药,A,0.0,按手医治,B,1.0,只用一句话,D
7,google_word_by_word,7,uw-174432-open,Luke 7:9,open,人物己怎样评价角色01的信心？,Not even in People A such faith.,1.0,True,0.0,我认为人物己很高兴。,,1.0,他告诉他说有不成立这样的伟大的信仰甚至在族群甲。,,1.0,人物己认为角色01的信心伟大且坚定，甚至在族群甲中也坚信不疑。,
7,google_word_by_word,8,uw-174432-mcq,Luke 7:9,mcq,人物己怎样评价角色01的信心？,Not even in People A such faith.,1.0,True,0.0,信心薄弱,A,0.0,信心薄弱,A,1.0,族群甲中也没有这样的信心,D
7,google_word_by_word,9,uw-174434-open,Luke 7:16,open,人物己使那角色03的儿子复活后人们说什么？,A great prophet has risen.,0.0,False,0.0,他说“年轻的男人， 我说到你，得到了向上！”,,0.0,他们说，一个伟大的称号出现了之中我们，至高者甲有来到帮助他的人们。,,0.0,人们说，“至高者甲 有 来 到 帮助 他的 人们。”,
7,google_word_by_word,10,uw-174434-mcq,Luke 7:16,mcq,人物己使那角色03的儿子复活后人们说什么？,A great prophet has risen.,1.0,True,0.0,他是个魔法师,A,1.0,有一位伟大的称号01兴起了,C,1.0,有一位伟大的称号01兴起了,C
7,google_word_by_word,11,uw-174436-open,Luke 7:26,open,人物己怎样评价人物丙？,Person C is more than a prophet.,0.0,False,0.0,“你去出去进入这荒野，一个芦苇 摇曳经过风。”,,0.0,人物己认为人物丙曾去过荒野看芦苇摇曳。,,0.0,人物己认为人物丙的地位不如那个WHO。,
7,google_word_by_word,12,uw-174436-mcq,Luke 7:26,mcq,人物己怎样评价施洗人物丙？,Person C is more than a prophet.,1.0,True,1.0,人物丙胜过称号01,D,0.0,人物丙是渔夫,B,1.0,人物丙胜过称号01,D
7,google_word_by_word,13,uw-174440-open,Luke 7:38,open,城中的妇人对人物己做了什么？,"Wets, wipes, kisses, anoints his feet.",1.0,True,0.0,一个女士在那地点知道人物己,,0.0,她去了那个群体08的地点，并闻到了一个物品01的香水。,,1.0,妇人亲吻了人物己并倒材料甲在他们身上。,
7,google_word_by_word,14,uw-174440-mcq,Luke 7:38,mcq,在群体08家中，城里那个妇人对人物己做了什么？,"Wets, wipes, kisses, anoints his feet.",1.0,True,0.0,问他问题,A,1.0,弄湿、擦拭、亲吻、膏抹他的脚,D,1.0,弄湿、擦拭、亲吻、膏抹他的脚,D
7,google_word_by_word,15,uw-174441-open,Luke 7:47,open,为什么妇人爱得多？,Her many sins are forgiven.,0.0,False,0.0,你爱得多。,,0.0,因为她的伟大爱显示。,,0.0,妇人爱得更多是因为她的爱被宽恕，因此显得更加伟大。,
7,google_word_by_word,16,uw-174441-mcq,Luke 7:47,mcq,人物己说妇人为什么爱得多？,Her many sins are forgiven.,0.0,False,1.0,她许多罪得了赦免,D,1.0,她许多罪得了赦免,D,1.0,她许多罪得了赦免,D
7,google_word_by_word,17,uw-174442-open,Luke 7:49,open,人们对人物己赦罪的反应是什么？,They ask who forgives sins.,1.0,True,1.0,人們對人物赦罪的反应是有所不同。,,0.0,他们开始说自己是宽恕者。,,0.0,人们接受了赦罪的原谅。,
7,google_word_by_word,18,uw-174442-mcq,Luke 7:49,mcq,当人物己赦罪时人们的反应是怎样？,They ask who forgives sins.,1.0,True,0.0,他们忽视他,A,0.0,他们赞美他,C,1.0,他们问谁能赦罪,D
7,llm_prompt_high,1,uw-174429-open,文本甲 7:3,open,角色01最初向人物己请求什么？,Come and heal his slave.,1.0,True,1.0,角色01向人物己请求帮助,,1.0,请他来治愈他的角色02。,,0.0,角色01最初向人物己请求“这个人配得你帮他”,
7,llm_prompt_high,2,uw-174429-mcq,文本甲 7:3,mcq,角色01最初请求人物己做什么？,Come and heal his slave.,1.0,True,1.0,来治愈他的奴仆,D,0.0,在地点02教导,B,1.0,来治愈他的奴仆,D
7,llm_prompt_high,3,uw-174430-open,文本甲 7:6,open,角色01为什么派朋友去见人物己？,He felt unworthy for Person F to come.,1.0,True,0.0,他因为自己是属上级权柄的人，手下有群体03。,,1.0,因为自己不够资格见人物己。,,0.0,角色01派群体02去见人物己，因为群体02具有执行命令的特殊权限。,
7,llm_prompt_high,4,uw-174430-mcq,文本甲 7:6,mcq,角色01为什么派朋友去见人物己而不亲自去？,He felt unworthy for Person F to come.,1.0,True,1.0,他觉得人物己来是配不上他的,D,0.0,他想试探人物己,B,1.0,他觉得人物己来是配不上他的,D
7,llm_prompt_high,5,uw-174431-open,文本甲 7:7,open,角色01希望人物己怎样医治？,By just saying a word.,1.0,True,0.0,主人甲需要亲自来见角色02,,0.0,人物己会亲自来见他。,,1.0,角色01希望人物己让他角色02痊愈。,
7,llm_prompt_high,6,uw-174431-mcq,文本甲 7:7,mcq,角色01希望人物己怎样医治他的仆人？,By just saying a word.,1.0,True,0.0,派医生去,C,0.0,按手医治,B,1.0,只用一句话,D
7,llm_prompt_high,7,uw-174432-open,文本甲 7:9,open,人物己怎样评价角色01的信心？,Not even in People A such faith.,1.0,True,0.0,我认为角色02是最强大的。,,1.0,人物己告诉了他族群甲中未曾遇见如此大的信心。,,1.0,人物己认为角色01的信心非常大。,
7,llm_prompt_high,8,uw-174432-mcq,文本甲 7:9,mcq,人物己怎样评价角色01的信心？,Not even in People A such faith.,1.0,True,0.0,信心常见,C,1.0,族群甲中也没有这样的信心,D,1.0,族群甲中也没有这样的信心,D
7,llm_prompt_high,9,uw-174434-open,文本甲 7:16,open,人物己使那角色03的儿子复活后人们说什么？,A great prophet has risen.,1.0,True,0.0,他说：年轻人，我吩咐你，起来！,,1.0,众人都惊奇赞美 至高者甲 ，说：“我们中间兴起了一位大先知，至高者甲 来帮助他的族群甲 了。”,,0.0,人们赞美至高者甲，称其兴起大先知人物己帮助族群。,
7,llm_prompt_high,10,uw-174434-mcq,文本甲 7:16,mcq,人物己使那角色03的儿子复活后人们说什么？,A great prophet has risen.,0.0,False,1.0,有一位伟大的称号01兴起了,C,1.0,有一位伟大的称号01兴起了,C,1.0,有一位伟大的称号01兴起了,C
7,llm_prompt_high,11,uw-174436-open,文本甲 7:26,open,人物己怎样评价人物丙？,Person C is more than a prophet.,1.0,True,0.0,他们认为是差的,,1.0,人物己认为人物丙是经上记述中最大的先知。,,1.0,人物己认为人物丙不只是个先知。,
7,llm_prompt_high,12,uw-174436-mcq,文本甲 7:26,mcq,人物己怎样评价施洗人物丙？,Person C is more than a prophet.,1.0,True,1.0,人物丙胜过称号01,D,0.0,人物丙是渔夫,B,1.0,人物丙胜过称号01,D
7,llm_prompt_high,13,uw-174440-open,文本甲 7:38,open,城中的妇人对人物己做了什么？,"Wets, wipes, kisses, anoints his feet.",1.0,True,0.0,人物己哭泣,,1.0,她站在他背后，靠近脚哭泣，用眼泪润湿他的脚，又用头发擦干，亲他的脚，倾倒材料甲在脚上。,,1.0,她用眼泪润湿并亲吻人物己的脚，并倾倒材料甲在脚上。,
7,llm_prompt_high,14,uw-174440-mcq,文本甲 7:38,mcq,在群体08家中，城里那个妇人对人物己做了什么？,"Wets, wipes, kisses, anoints his feet.",1.0,True,1.0,弄湿、擦拭、亲吻、膏抹他的脚,D,0.0,给他面包,C,1.0,弄湿、擦拭、亲吻、膏抹他的脚,D
7,llm_prompt_high,15,uw-174441-open,文本甲 7:47,open,为什么妇人爱得多？,Her many sins are forgiven.,1.0,True,0.0,,,1.0,因为她的罪赦免多。,,1.0,她爱得多是因为被赦免了罪。,
7,llm_prompt_high,16,uw-174441-mcq,文本甲 7:47,mcq,人物己说妇人为什么爱得多？,Her many sins are forgiven.,0.0,False,1.0,她许多罪得了赦免,D,1.0,她许多罪得了赦免,D,1.0,她许多罪得了赦免,D
7,llm_prompt_high,17,uw-174442-open,文本甲 7:49,open,人们对人物己赦罪的反应是什么？,They ask who forgives sins.,1.0,True,0.0,她被人们都赦免了。,,1.0,"其他人就彼此说：""这是谁，连罪也赦呢？""",,1.0,人们惊讶于人物己能赦免所有罪刑,
7,llm_prompt_high,18,uw-174442-mcq,文本甲 7:49,mcq,当人物己赦罪时人们的反应是怎样？,They ask who forgives sins.,1.0,True,0.0,他们赞美他,C,1.0,他们问谁能赦罪,D,1.0,他们问谁能赦罪,D
7,llm_prompt_low,1,uw-174429-open,Luke 7:3,open,百夫长最初向 人物己 请求什么？,Come and heal his slave.,0.0,False,1.0,百夫长请求他来医治他的 角色02 。,,1.0,百夫长派群体去找他医治他的角色。,,1.0,角色01最初向人物己请求医治角色02的疾病。,
7,llm_prompt_low,2,uw-174429-mcq,Luke 7:3,mcq,百夫长最初请求 人物己 做什么？,Come and heal his slave.,1.0,True,0.0,喂饱饥饿的人,A,0.0,在地点02教导,B,1.0,来治愈他的奴仆,D
7,llm_prompt_low,3,uw-174430-open,Luke 7:6,open,百夫长为什么派朋友去见 人物己 ？,He felt unworthy for Person F to come.,1.0,True,1.0,他们要告诉他别劳烦自己。,,1.0,因为主人甲不配进他屋。,,0.0,百夫长派朋友去见人物己，因自身无法处理事务，需通过角色02传达指令。,
7,llm_prompt_low,4,uw-174430-mcq,Luke 7:6,mcq,百夫长为什么派朋友去见 人物己 而不亲自去？,He felt unworthy for Person F to come.,1.0,True,0.0,他忙于管理士兵,A,0.0,他想试探人物己,B,1.0,他觉得人物己来是配不上他的,D
7,llm_prompt_low,5,uw-174431-open,Luke 7:7,open,百夫长希望 人物己 怎样医治？,By just saying a word.,1.0,True,0.0,他不想被派去告诉主人。,,1.0,对他的角色02说“做这事”，他就做。,,0.0,角色01希望人物己执行某项动作,
7,llm_prompt_low,6,uw-174431-mcq,Luke 7:7,mcq,百夫长希望 人物己 怎样医治他的 角色02 ？,By just saying a word.,1.0,True,0.0,用草药,A,0.0,按手医治,B,1.0,只用一句话,D
7,llm_prompt_low,7,uw-174432-open,Luke 7:9,open,人物己 怎样评价百夫长的信心？,Not even in People A such faith.,1.0,True,0.0,去,,1.0,即使在族群甲中，我也没有找到这么大的信心。,,0.0,人物己认为角色02的信心极大。,
7,llm_prompt_low,8,uw-174432-mcq,Luke 7:9,mcq,人物己 怎样评价百夫长的信心？,Not even in People A such faith.,1.0,True,0.0,信心薄弱,A,0.0,信心薄弱,A,1.0,族群甲中也没有这样的信心,D
7,llm_prompt_low,9,uw-174434-open,Luke 7:16,open,人物己 使那 角色03 的儿子复活后人们说什么？,A great prophet has risen.,1.0,True,0.0,他说：“我告诉你，起来！”,,1.0,有大神先知在我们中间出现，至高者甲来帮助他百姓。,,1.0,人们赞美至高者甲，称他为大神先知，帮助百姓。,
7,llm_prompt_low,10,uw-174434-mcq,Luke 7:16,mcq,人物己 使那 角色03 的儿子复活后人们说什么？,A great prophet has risen.,1.0,True,0.0,他是个魔法师,A,1.0,有一位伟大的称号01兴起了,C,1.0,有一位伟大的称号01兴起了,C
7,llm_prompt_low,11,uw-174436-open,Luke 7:26,open,人物己 怎样评价 人物丙 ？,Person C is more than a prophet.,1.0,True,0.0,“你们都要接受我。”,,1.0,“我告诉你们，在婴孩所生的人中，没有比 角色03 更大的；然而在 至高者甲 的国里最小的比他更大。”,,0.0,人物己认为角色03是至高者甲国中最小但最伟大的人物，必须被接受为圣洁。,
7,llm_prompt_low,12,uw-174436-mcq,Luke 7:26,mcq,人物己 怎样评价施洗 人物丙 ？,Person C is more than a prophet.,1.0,True,0.0,人物丙 是税吏,A,0.0,人物丙是普通人,C,1.0,人物丙胜过称号01,D
7,llm_prompt_low,13,uw-174440-open,Luke 7:38,open,城中的妇人对 人物己 做了什么？,"Wets, wipes, kisses, anoints his feet.",0.0,False,1.0,城中的妇人亲他的脚，又倒香膏在上面。,,1.0,她站在他脚前哭，用眼泪湿了他的脚，再用头发擦，亲他的脚，又倒材料甲在上面。,,1.0,妇人哭着用眼泪湿他的脚，用头发擦，亲他的脚，并倒材料甲在上面。,
7,llm_prompt_low,14,uw-174440-mcq,Luke 7:38,mcq,在 群体08 家中，城里那个妇人对 人物己 做了什么？,"Wets, wipes, kisses, anoints his feet.",1.0,True,0.0,问他问题,A,1.0,弄湿、擦拭、亲吻、膏抹他的脚,D,1.0,弄湿、擦拭、亲吻、膏抹他的脚,D
7,llm_prompt_low,15,uw-174441-open,Luke 7:47,open,为什么妇人爱得多？,Her many sins are forgiven.,1.0,True,0.0,亲嘴不亲我的脚。,,1.0,因为她许多罪都赦免了。,,0.0,妇人爱得多是因为她的爱多，导致罪得赦免的少。,
7,llm_prompt_low,16,uw-174441-mcq,Luke 7:47,mcq,人物己 说妇人为什么爱得多？,Her many sins are forgiven.,1.0,True,0.0,她想引起注意,A,1.0,她许多罪得了赦免,D,1.0,她许多罪得了赦免,D
7,llm_prompt_low,17,uw-174442-open,Luke 7:49,open,人们对 人物己 赦罪的反应是什么？,They ask who forgives sins.,1.0,True,0.0,她的罪得赦免。,,1.0,"其他客人心里说：""这是谁，竟赦罪呢？""",,1.0,其他客人心里说：“这是谁，竟赦罪呢？”,
7,llm_prompt_low,18,uw-174442-mcq,Luke 7:49,mcq,当 人物己 赦罪时人们的反应是怎样？,They ask who forgives sins.,0.0,False,0.0,他们忽视他,A,0.0,他们赞美他,C,0.0,他们笑话他,B
7,mBART-50,1,uw-174429-open,Luke 7:3,open,角色01最初向人物己请求什么？,Come and heal his slave.,1.0,True,0.0,"1 人物己说完这一切话,对听着的人说,就进了地区甲。",,0.0,向他借钱。,,1.0,角色01最初向人物己请求医治角色02。,
7,mBART-50,2,uw-174429-mcq,Luke 7:3,mcq,角色01最初请求人物己做什么？,Come and heal his slave.,1.0,True,0.0,喂饱饥饿的人,A,1.0,来治愈他的奴仆,D,1.0,来治愈他的奴仆,D
7,mBART-50,3,uw-174430-open,Luke 7:6,open,角色01为什么派朋友去见人物己？,He felt unworthy for Person F to come.,1.0,True,0.0,"人物己与他们一起走了,他离家不远",,1.0,因为我不值得你到我屋顶底下来。,,1.0,角色01认为那人不值得被邀请，因此派朋友去警告他避免麻烦。,
7,mBART-50,4,uw-174430-mcq,Luke 7:6,mcq,角色01为什么派朋友去见人物己而不亲自去？,He felt unworthy for Person F to come.,0.0,False,0.0,他忙于管理群体03,A,0.0,他害怕人物己,C,0.0,他忙于管理士兵,A
7,mBART-50,5,uw-174431-open,Luke 7:7,open,角色01希望人物己怎样医治？,By just saying a word.,0.0,False,0.0,"主人甲阿,不要惹麻烦,因为我不值得你到我屋顶底下来。",,0.0,角色02必治愈。,,0.0,角色02治愈,
7,mBART-50,6,uw-174431-mcq,Luke 7:7,mcq,角色01希望人物己怎样医治他的角色02？,By just saying a word.,1.0,True,0.0,用草药,A,0.0,按手医治,B,1.0,只用一句话,D
7,mBART-50,7,uw-174432-open,Luke 7:9,open,人物己怎样评价角色01的信心？,Not even in People A such faith.,1.0,True,0.0,我告诉你们，角色02有信心。,,1.0,族群甲中找不到这样大的信心。,,1.0,角色01的信心极其巨大，甚至在族群甲中也找不到如此大的信心。,
7,mBART-50,8,uw-174432-mcq,Luke 7:9,mcq,人物己怎样评价角色01的信心？,Not even in People A such faith.,1.0,True,1.0,族群甲中也没有这样的信心,D,0.0,信心薄弱,A,1.0,族群甲中也没有这样的信心,D
7,mBART-50,9,uw-174434-open,Luke 7:16,open,人物己使那角色03的儿子复活后人们说什么？,A great prophet has risen.,0.0,False,0.0,他说“起来”,,0.0,他们说，我们中间出现了一位伟大的称号01。,,0.0,人们称赞至高者甲，并称自己有了伟大的称号。,
7,mBART-50,10,uw-174434-mcq,Luke 7:16,mcq,人物己使那角色03的儿子复活后人们说什么？,A great prophet has risen.,1.0,True,0.0,他是个魔法师,A,1.0,有一位伟大的称号01兴起了,C,1.0,有一位伟大的称号01兴起了,C
7,mBART-50,11,uw-174436-open,Luke 7:26,open,人物己怎样评价人物丙？,Person C is more than a prophet.,0.0,False,0.0,24 人物己开始对众人谈论人物丙:“你们出旷野去看什么?”,,0.0,人物丙的使者乙离开后，人物己开始对众人谈论人物丙：“你们出旷野去看什么？”,,0.0,女子中没有比人物丙大的人。,
7,mBART-50,12,uw-174436-mcq,Luke 7:26,mcq,人物己怎样评价施洗人物丙？,Person C is more than a prophet.,1.0,True,0.0,人物丙是税吏,A,0.0,人物丙是普通人,C,1.0,人物丙胜过称号01,D
7,mBART-50,13,uw-174440-open,Luke 7:38,open,城中的妇人对人物己做了什么？,"Wets, wipes, kisses, anoints his feet.",1.0,True,0.0,08的妇人带着大宝石瓶材料甲来到那里。,,1.0,她站在他后面，用泪水湿他的脚，然后用头发擦去，亲吻他。,,1.0,城中的妇人用泪水湿他的脚，用头发擦去，亲吻他，并倒上物件02。,
7,mBART-50,14,uw-174440-mcq,Luke 7:38,mcq,在群体08家中，城里那个妇人对人物己做了什么？,"Wets, wipes, kisses, anoints his feet.",1.0,True,0.0,问他问题,A,0.0,给他面包,C,1.0,弄湿、擦拭、亲吻、膏抹他的脚,D
7,mBART-50,15,uw-174441-open,Luke 7:47,open,为什么妇人爱得多？,Her many sins are forgiven.,0.0,False,1.0,她爱得多。,,1.0,因为她被原谅了许多罪。,,1.0,因她被宽恕罪而爱得更多,
7,mBART-50,16,uw-174441-mcq,Luke 7:47,mcq,人物己说妇人为什么爱得多？,Her many sins are forgiven.,0.0,False,1.0,她许多罪得了赦免,D,1.0,她许多罪得了赦免,D,1.0,她许多罪得了赦免,D
7,mBART-50,17,uw-174442-open,Luke 7:49,open,人们对人物己赦罪的反应是什么？,They ask who forgives sins.,1.0,True,0.0,她的许多罪已经被宽恕了。,,1.0,众人开始彼此说、谁竟赦免罪。,,1.0,人们的反应是惊讶并质疑谁敢赦免罪。,
7,mBART-50,18,uw-174442-mcq,Luke 7:49,mcq,当人物己赦罪时人们的反应是怎样？,They ask who forgives sins.,1.0,True,0.0,他们忽视他,A,0.0,他们赞美他,C,1.0,他们问谁能赦罪,D
7,nllb-200-1.3B,1,uw-174429-open,文本甲 7:3,open,角色01最初向人物己请求什么？,Come and heal his slave.,1.0,True,0.0,"角色01心爱他的角色02,病得快死了。",,1.0,他差遣几位群体01去求人物己来治好他的角色02。,,1.0,角色01最初向人物己请求治疗他的角色02的疾病。,
7,nllb-200-1.3B,2,uw-174429-mcq,文本甲 7:3,mcq,角色01最初请求人物己做什么？,Come and heal his slave.,1.0,True,0.0,在地点02教导,B,0.0,平息风暴,C,1.0,来治愈他的奴仆,D
7,nllb-200-1.3B,3,uw-174430-open,文本甲 7:6,open,角色01为什么派朋友去见人物己？,He felt unworthy for Person F to come.,1.0,True,1.0,角色01因为说不上自己是值得来见他的。,,1.0,因为我不配你进我的屋顶。,,0.0,角色01派角色02去见人物己，以让角色02执行任务。,
7,nllb-200-1.3B,4,uw-174430-mcq,文本甲 7:6,mcq,角色01为什么派朋友去见人物己而不亲自去？,He felt unworthy for Person F to come.,1.0,True,0.0,他害怕人物己,C,0.0,他想试探人物己,B,1.0,他觉得人物己来是配不上他的,D
7,nllb-200-1.3B,5,uw-174431-open,文本甲 7:7,open,角色01希望人物己怎样医治？,By just saying a word.,1.0,True,1.0,角色01希望人物己做事。,,0.0,人物己差角色02去见他。,,0.0,角色01希望角色02说一句话来医治,
7,nllb-200-1.3B,6,uw-174431-mcq,文本甲 7:7,mcq,角色01希望人物己怎样医治他的仆人？,By just saying a word.,1.0,True,1.0,只用一句话,D,0.0,按手医治,B,1.0,只用一句话,D
7,nllb-200-1.3B,7,uw-174432-open,文本甲 7:9,open,人物己怎样评价角色01的信心？,Not even in People A such faith.,1.0,True,0.0,我不以为自己是值得来见你的.,,0.0,有群体03,,1.0,人物己认为角色01的信心罕见且具有治愈力量。,
7,nllb-200-1.3B,8,uw-174432-mcq,文本甲 7:9,mcq,人物己怎样评价角色01的信心？,Not even in People A such faith.,1.0,True,0.0,信心常见,C,0.0,信心常见,C,1.0,族群甲中也没有这样的信心,D
7,nllb-200-1.3B,9,uw-174434-open,文本甲 7:16,open,人物己使那角色03的儿子复活后人们说什么？,A great prophet has risen.,0.0,False,0.0,他们称颂至高者甲。,,0.0,人物己把他交给了母亲。,,0.0,人们称颂至高者甲，并说“我们中间出现了一个大称号01，至高者甲已经来看顾他的族群甲”。,
7,nllb-200-1.3B,10,uw-174434-mcq,文本甲 7:16,mcq,人物己使那角色03的儿子复活后人们说什么？,A great prophet has risen.,1.0,True,0.0,他是个魔法师,A,1.0,有一位伟大的称号01兴起了,C,1.0,有一位伟大的称号01兴起了,C
7,nllb-200-1.3B,11,uw-174436-open,文本甲 7:26,open,人物己怎样评价人物丙？,Person C is more than a prophet.,1.0,True,0.0,人物己说:我认为人物丙是风动的。,,1.0,人物己认为人物丙比先知更大。,,0.0,人物己认为人物丙在至高者甲的国里是最小的，但其地位被认可为比其他事物更大。,
7,nllb-200-1.3B,12,uw-174436-mcq,文本甲 7:26,mcq,人物己怎样评价施洗人物丙？,Person C is more than a prophet.,1.0,True,1.0,人物丙胜过称号01,D,0.0,人物丙是渔夫,B,1.0,人物丙胜过称号01,D
7,nllb-200-1.3B,13,uw-174440-open,文本甲 7:38,open,城中的妇人对人物己做了什么？,"Wets, wipes, kisses, anoints his feet.",1.0,True,0.0,哭泣,,1.0,站在人物己身后，靠着他的脚哭泣。,,1.0,城中的妇人用香油涂抹并亲吻人物己的脚。,
7,nllb-200-1.3B,14,uw-174440-mcq,文本甲 7:38,mcq,在群体08家中，城里那个妇人对人物己做了什么？,"Wets, wipes, kisses, anoints his feet.",1.0,True,1.0,弄湿、擦拭、亲吻、膏抹他的脚,D,0.0,给他面包,C,1.0,弄湿、擦拭、亲吻、膏抹他的脚,D
7,nllb-200-1.3B,15,uw-174441-open,文本甲 7:47,open,为什么妇人爱得多？,Her many sins are forgiven.,0.0,False,1.0,"她爱了多凡被赦免少的人,爱的也少"".",,1.0,因为她爱了多.,,1.0,因为她爱了多,
7,nllb-200-1.3B,16,uw-174441-mcq,文本甲 7:47,mcq,人物己说妇人为什么爱得多？,Her many sins are forgiven.,0.0,False,1.0,她许多罪得了赦免,D,1.0,她许多罪得了赦免,D,1.0,她许多罪得了赦免,D
7,nllb-200-1.3B,17,uw-174442-open,文本甲 7:49,open,人们对人物己赦罪的反应是什么？,They ask who forgives sins.,1.0,True,0.0,她被赦免了。,,1.0,人们相互议论，认为这是谁赦免了她。,,0.0,同席的人惊讶,
7,nllb-200-1.3B,18,uw-174442-mcq,文本甲 7:49,mcq,当人物己赦罪时人们的反应是怎样？,They ask who forgives sins.,0.0,False,0.0,他们笑话他,B,0.0,他们赞美他,C,0.0,他们赞美他,C
8,google_word_by_word,1,uw-174444,Luke 8:11,open,在人物己的比喻中，种子是什么？,The word of Most High A.,0.0,False,1.0,这 种子 是 这 单词 的 至高者甲.,,,,,,,
8,google_word_by_word,1,uw-174444-open,文本甲 8:11,open,在人物己的比喻中，种子是什么？,The word of Most High A.,0.0,False,,,,1.0,那 种子 是 那种 单词 的 至高者甲。,,1.0,种子是这单词的至高者甲。,
8,google_word_by_word,2,uw-174444-mcq,文本甲 8:11,mcq,在人物己的比喻中，种子是什么？,The word of Most High A.,0.0,False,,,,1.0,神的话语,C,1.0,神的话语,C
8,google_word_by_word,2,uw-174445,Luke 8:12,open,路旁的种子是谁？,"Hear, but devil takes word.",0.0,False,0.0,这 种子 是 这 单词 的 至高者甲.,,,,,,,
8,google_word_by_word,3,uw-174445-open,文本甲 8:12,open,路旁的种子是谁？,"Hear, but devil takes word.",1.0,True,,,,1.0,那些沿着这条路听到的人。,,0.0,路旁的种子是那些听到单词的人。,
8,google_word_by_word,3,uw-174446,Luke 8:13,open,磐石上的种子是谁？,"Receive word, fall during testing.",0.0,False,0.0,“这 是 这 意义 的 这 寓言： 这 种子 是 这 单词 的 至高者甲.,,,,,,,
8,google_word_by_word,4,uw-174445-mcq,文本甲 8:12,mcq,路旁的种子代表谁？,"Hear, but devil takes word.",1.0,True,,,,0.0,听了却被忧虑所扼杀的人,D,1.0,听了，但魔鬼夺去话语的人,A
8,google_word_by_word,4,uw-174447,Luke 8:14,open,荆棘中的种子是谁？,"Hear word, choked by life's cares.",0.0,False,0.0,荆棘中的种子是人。,,,,,,,
8,google_word_by_word,5,uw-174446-open,文本甲 8:13,open,磐石地上的种子是谁？,"Receive word, fall during testing.",1.0,True,,,,1.0,那些在岩石地面的是那些WHO收到单词和喜悦的。,,0.0,磐石地上的种子是那些在磐石地上听到这个词的人。,
8,google_word_by_word,5,uw-174448,Luke 8:15,open,好地上的种子是谁？,"Hear, hold, produce fruit.",0.0,False,0.0,13 他们,,,,,,,
8,google_word_by_word,6,uw-174446-mcq,文本甲 8:13,mcq,磐石地上的种子代表谁？,"Receive word, fall during testing.",1.0,True,,,,0.0,听了并保留话语的人,B,1.0,接受话语，在试炼中跌倒的人,C
8,google_word_by_word,6,uw-174449,Luke 8:21,open,人物己的母亲和兄弟是谁？,Those who hear and obey.,0.0,False,0.0,现在 人物己 母亲 和 兄弟 来了 到 看 他， 但 他们 是 不是 有能力的 到 得到 靠近 他 因为 的 这 人群,,,,,,,
8,google_word_by_word,7,uw-174447-open,文本甲 8:14,open,荆棘里的种子是谁？,"Hear word, choked by life's cares.",0.0,False,,,,0.0,那些在荆棘中的种子是荆棘。,,0.0,荆棘里的种子是那些听者。,
8,google_word_by_word,7,uw-174452,Luke 8:33,open,撒旦离开人后去了哪里？,"Into pigs, drowned in lake.",0.0,False,0.0,31 和他们恳求人物己反复是不是到命令他们去进入这深渊。,,,,,,,
8,google_word_by_word,8,uw-174447-mcq,文本甲 8:14,mcq,荆棘里的种子代表谁？,"Hear word, choked by life's cares.",1.0,True,,,,0.0,听了并保留话语的人,B,1.0,听了话语却被生活的忧虑扼杀的人,A
8,google_word_by_word,8,uw-174454,Luke 8:48,open,是什么治愈了那个血漏的女人？,Her faith in Person F.,0.0,False,0.0,女儿有感动他。,,,,,,,
8,google_word_by_word,9,uw-174448-open,文本甲 8:15,open,好土上的种子是谁？,"Hear, hold, produce fruit.",1.0,True,,,,0.0,那些在好的土壤上的是种子。,,1.0,好土上的种子是那些具有高贵和好心的人。,
8,google_word_by_word,9,uw-174455,Luke 8:55,open,人物己在该隐家做了什么？,Raises Jairus' daughter.,0.0,False,0.0,然后 人物己 告诉 他们 到 给 她 某物 到 吃,,,,,,,
8,google_word_by_word,10,uw-174448-mcq,文本甲 8:15,mcq,好土上的种子代表谁？,"Hear, hold, produce fruit.",0.0,False,,,,1.0,听了、保留并结果的人,C,1.0,听了、保留并结果的人,C
