chapter,method,item_index,id,passage_reference,q_type,question,standard_answer,score_range,models_disagree,llama 1b_score,llama 1b_answer,llama 1b_choice,1.5b_score,1.5b_answer,1.5b_choice,1.7b_score,1.7b_answer,1.7b_choice
6,google_word_by_word,10,uw-174423-mcq,Luke 6:35,mcq,至高父的态度是什么？,,0.0,False,1.0,D. 慈爱且仁慈,D,1.0,慈爱且仁慈,D,1.0,慈爱且仁慈,D
6,google_word_by_word,11,uw-174424-open,Luke 6:42,open,在去除眼中的刺之前我们必须做什么？,Remove the log.,1.0,True,0.0,不好的树熊坏的水果，不做一个坏的树熊好好的水果。,,1.0,看清楚消除眼中的刺,,0.0,必须先自己努力，消除斑点。,
6,google_word_by_word,12,uw-174424-mcq,Luke 6:42,mcq,在去除别人眼中的刺之前，我们必须做什么？,,1.0,True,0.0,不注意力到这板在你的兄弟眼睛？,,1.0,先去除自己眼中的梁木,D,1.0,先去除自己眼中的梁木,D
6,google_word_by_word,13,uw-174427-open,Luke 6:47,open,谁像是在磐石上建造的人？,One who hears and does.,0.5,True,0.0,"为什么做你称呼我，主人甲, 主人甲。",,0.5,一个男人在磐石上建造的房子。,,0.5,一个男人在磐石上建造房屋，挖深并铺设基础。,
6,google_word_by_word,14,uw-174427-mcq,Luke 6:47,mcq,谁像是在磐石上建房的人？,,1.0,True,0.0,听见和遵行,,1.0,听见并遵行的人,D,1.0,听见并遵行的人,D
6,google_word_by_word,15,uw-174428-open,Luke 6:49,open,谁像是无根基建造的人？,"One who hears, disobeys.",0.5,True,0.0,他们是建筑者,,0.0,一个男人建造的房子,,0.5,无根建设者如未夯实根基的建造者,
6,google_word_by_word,16,uw-174428-mcq,Luke 6:49,mcq,谁像是无根基建房的人？,,0.0,False,1.0,D,D,1.0,听见但不遵行的人,D,1.0,听见但不遵行的人,D
6,helsinki,1,uw-174414-open,Luke 6:1,open,人物己的门徒在安息日做什么？,"Pick, rub, eat grain.",0.0,False,1.0,"1.  他吃内核。
2.  他用手摩擦粮食头。",,1.0,开始摘取一些粮食头，用他们的手摩擦它们，然后吃内核。,,1.0,人物己的群体02在安息日摘取粮食并吃内核。,
6,helsinki,2,uw-174414-mcq,Luke 6:1,mcq,人物己的门徒在安息日摘取什么？,,0.0,False,1.0,谷物,C,1.0,谷物,C,1.0,谷物,C
6,helsinki,3,uw-174415-open,Luke 6:5,open,人物己为自己宣称什么称号？,Master A of the Sabbath.,1.0,True,0.0,人物己对他们说:难道你没有读过君王甲和他的同伴们在挨饿时所做的事吗,,1.0,称号01是安息日的主人甲。,,1.0,安息日的主人甲,
6,helsinki,4,uw-174415-mcq,Luke 6:5,mcq,人物己为自己宣称什么称号？,,1.0,True,0.0,万王之王,A,1.0,安息日的主,B,1.0,安息日的主,B
6,helsinki,5,uw-174421-open,Luke 6:23,open,根据人物己，为什么人们应该喜乐？,Great reward in heaven.,1.0,True,0.0,21 饥渴的你有福了。因为你必须满足。哀哭的你有福了。因为你必须笑。,,1.0,因为你们在天上的报酬确是伟大的。,,1.0,"在那日,你们当欢喜地跳跃,因为你们在天上的报酬确是伟大的,他们的祖先就是这样对待众先知的。",
6,helsinki,6,uw-174421-mcq,Luke 6:23,mcq,根据人物己，为什么人们应该喜乐？,,1.0,True,0.0,天上的报酬,,1.0,天上的大奖赏,A,1.0,天上的大奖赏,A
6,helsinki,7,uw-174422-open,Luke 6:27,open,门徒应如何对待敌人？,Love and do good.,0.0,False,1.0,"你们应当喜爱你们的敌人,应当善待厌恶你们的人。",,1.0,你们应当喜爱你们的敌人，应当善待厌恶你们的人。,,1.0,群体02应喜爱敌人并善待厌恶他们的人。,
6,helsinki,8,uw-174422-mcq,Luke 6:27,mcq,门徒应如何对待他们的敌人？,,0.0,False,1.0,爱并行善,C,1.0,爱并行善,C,1.0,爱并行善,C
6,helsinki,9,uw-174423-open,Luke 6:35,open,至高者甲的态度是什么？,Kind and merciful.,0.5,True,0.0,"如果你对善人行善,那对于你有什么裨益呢?",,0.5,受亏待的人对忘恩负义的是善良的。,,0.5,至高者对忘恩负义者是善良的。,
6,helsinki,10,uw-174423-mcq,Luke 6:35,mcq,至高者甲的态度是什么？,,0.0,False,1.0,慈爱且仁慈,D,1.0,慈爱且仁慈,D,1.0,慈爱且仁慈,D
6,helsinki,11,uw-174424-open,Luke 6:42,open,在去除眼中的刺之前我们必须做什么？,Remove the log.,1.0,True,0.0,你怎能对你哥哥说:我从你的眼睛中取出那块斑点呢,,1.0,先注意自己眼中的木板。,,1.0,在去除眼中的刺之前必须取出木板。,
6,helsinki,12,uw-174424-mcq,Luke 6:42,mcq,在去除别人眼中的刺之前，我们必须做什么？,,1.0,True,0.0,树及其果实,,1.0,先去除自己眼中的梁木,D,1.0,先去除自己眼中的梁木,D
6,helsinki,13,uw-174427-open,Luke 6:47,open,谁像是在磐石上建造的人？,One who hears and does.,1.0,True,0.0,"善人从心中储存的善事中创造善事,恶人从心中创造恶事,口中叙述心事,智慧而愚昧的造物主。",,1.0,善人,,1.0,听从并实践者如磐石建造者,
6,helsinki,14,uw-174427-mcq,Luke 6:47,mcq,谁像是在磐石上建房的人？,,1.0,True,0.0,"听我的言语,并付诸实践者",,1.0,听见并遵行的人,D,1.0,听见并遵行的人,D
6,helsinki,15,uw-174428-open,Luke 6:49,open,谁像是无根基建造的人？,"One who hears, disobeys.",1.0,True,0.0,"听我的言语,并付诸实践者。",,1.0,听到他的言语而不加以实践的人，就像在地面上建造一栋没有根基的房子的人。,,1.0,不实践的听众,
6,helsinki,16,uw-174428-mcq,Luke 6:49,mcq,谁像是无根基建房的人？,,1.0,True,0.0,"听我的言语,并付诸实践者",,1.0,听见但不遵行的人,D,1.0,听见但不遵行的人,D
6,llm_prompt_high,1,uw-174414-open,文本甲 6:1,open,人物己的群体02在安息日做什么？,"Pick, rub, eat grain.",1.0,True,0.0,有一个安息日，人物己 进入地点02教导，有一个人右手萎缩在那里。,,1.0,开始摘麦穗，用手搓揉吃里面的麦粒。,,1.0,群体02在安息日摘麦穗并吃里面的麦粒。,
6,llm_prompt_high,2,uw-174414-mcq,文本甲 6:1,mcq,人物己的群体02在安息日摘取什么？,,1.0,True,0.0,面包,D,1.0,谷物,C,1.0,谷物,C
6,llm_prompt_high,3,uw-174415-open,文本甲 6:5,open,人物己为自己宣称什么称号？,Master A of the Sabbath.,1.0,True,0.0,王甲和他的同伴饥饿时所做的事。,,1.0,称号01是安息日的主人甲。,,1.0,安息日的 主人甲,
6,llm_prompt_high,4,uw-174415-mcq,文本甲 6:5,mcq,人物己为自己宣称什么称号？,,1.0,True,0.0,万王之王,A,1.0,安息日的主,B,1.0,安息日的主,B
6,llm_prompt_high,5,uw-174421-open,文本甲 6:23,open,根据人物己，为什么人们应该喜乐？,Great reward in heaven.,0.5,True,0.0,现在饥饿的人有福了，你们将会得满足。,,0.0,因为他们的祖先对待先知一样。,,0.5,当人们因称号01恨你们、排斥你们、辱骂你们、并恶言骂你们时，你们有福了。,
6,llm_prompt_high,6,uw-174421-mcq,文本甲 6:23,mcq,根据人物己，为什么人们应该喜乐？,,0.0,False,1.0,天上的大奖赏,A,1.0,天上的大奖赏,A,1.0,天上的大奖赏,A
6,llm_prompt_high,7,uw-174422-open,文本甲 6:27,open,群体02应如何对待敌人？,Love and do good.,0.0,False,1.0,爱你的敌人,,1.0,爱你们的敌人，对恨你们的人行善，祝福诅咒你们的人，为虐待你们的人祷告。,,1.0,爱你们的敌人，对恨你们的人行善。,
6,llm_prompt_high,8,uw-174422-mcq,文本甲 6:27,mcq,群体02应如何对待他们的敌人？,,0.0,False,1.0,爱并行善,C,1.0,爱并行善,C,1.0,爱并行善,C
6,llm_prompt_high,9,uw-174423-open,文本甲 6:35,open,至高者甲的态度是什么？,Kind and merciful.,0.5,True,0.5,爱惜他人,,1.0,作尊者甲的儿子，因为他恩待忘恩负义和恶人。,,1.0,至高者恩待忘恩负义和恶人，并饶恕人。,
6,llm_prompt_high,10,uw-174423-mcq,文本甲 6:35,mcq,至高者甲的态度是什么？,,0.0,False,1.0,慈爱且仁慈,D,1.0,慈爱且仁慈,D,1.0,慈爱且仁慈,D
6,llm_prompt_high,11,uw-174424-open,文本甲 6:42,open,在去除眼中的刺之前我们必须做什么？,Remove the log.,1.0,True,0.0,树与果子,,1.0,取出自己眼中的梁木。,,1.0,在去除眼中的刺之前，必须先取出自己眼中的梁木。,
6,llm_prompt_high,12,uw-174424-mcq,文本甲 6:42,mcq,在去除别人眼中的刺之前，我们必须做什么？,,0.0,False,1.0,先去除自己眼中的梁木,D,1.0,先去除自己眼中的梁木,D,1.0,先去除自己眼中的梁木,D
6,llm_prompt_high,13,uw-174427-open,文本甲 6:47,open,谁像是在磐石上建造的人？,One who hears and does.,1.0,True,0.0,主人甲,,0.5,像一个盖房子的人，深挖根基，立在磐石上的.Builder,,1.0,听从我的话的人,
6,llm_prompt_high,14,uw-174427-mcq,文本甲 6:47,mcq,谁像是在磐石上建房的人？,,0.0,False,1.0,听见并遵行的人,D,1.0,听见并遵行的人,D,1.0,听见并遵行的人,D
6,llm_prompt_high,15,uw-174428-open,文本甲 6:49,open,谁像是无根基建造的人？,"One who hears, disobeys.",1.0,True,0.0,他像一个盖房子的人，深挖根基，立在磐石上。,,0.5,像无根基建造的人的是那些听见却不去行的人。,,1.0,听见但不去行的人。,
6,llm_prompt_high,16,uw-174428-mcq,文本甲 6:49,mcq,谁像是无根基建房的人？,,0.0,False,1.0,听见但不遵行的人,D,1.0,听见但不遵行的人,D,1.0,听见但不遵行的人,D
6,llm_prompt_low,1,uw-174414-open,Luke 6:1,open,人物己 的门徒在安息日做什么？,"Pick, rub, eat grain.",1.0,True,1.0,有门徒在安息日摘麦穗。,,0.0,有个人右手枯干。,,1.0,人物己的群体02在安息日摘麦穗并吃籽。,
6,llm_prompt_low,2,uw-174414-mcq,Luke 6:1,mcq,人物己 的门徒在安息日摘取什么？,,1.0,True,0.0,摘麦穗,,1.0,谷物,C,1.0,谷物,C
6,llm_prompt_low,3,uw-174415-open,Luke 6:5,open,人物己 为自己宣称什么称号？,Master A of the Sabbath.,0.0,False,1.0,王甲为自己宣称“安息日之主”,,1.0,称号01是安息日的主人甲。,,1.0,安息日的 主人甲,
6,llm_prompt_low,4,uw-174415-mcq,Luke 6:5,mcq,人物己 为自己宣称什么称号？,,1.0,True,0.0,万王之王,A,1.0,安息日的主,B,1.0,安息日的主,B
6,llm_prompt_low,5,uw-174421-open,Luke 6:23,open,根据人物己，为什么人们应该喜乐？,Great reward in heaven.,0.5,True,0.5,现在饥饿的人有福了，你们必得满足。哭泣的人有福了，你们必欢笑。,,0.0,因称号01，你们有福了。,,0.0,当人们哭泣时有福，因此应喜乐。,
6,llm_prompt_low,6,uw-174421-mcq,Luke 6:23,mcq,根据人物己，为什么人们应该喜乐？,,1.0,True,0.0,天上的赏赐大。,,1.0,天上的大奖赏,A,1.0,天上的大奖赏,A
6,llm_prompt_low,7,uw-174422-open,Luke 6:27,open,门徒应如何对待敌人？,Love and do good.,0.0,False,1.0,爱你的敌人,,1.0,爱你们的敌人，善待恨你的人，祝福咒诅你的人，为虐待你的人祷告。,,1.0,群体02应爱敌人，善待恨你的人，祝福咒诅你的人，为虐待你的人祷告。,
6,llm_prompt_low,8,uw-174422-mcq,Luke 6:27,mcq,门徒应如何对待他们的敌人？,,1.0,True,0.0,爱你的敌人,,1.0,爱并行善,C,1.0,爱并行善,C
6,llm_prompt_low,9,uw-174423-open,Luke 6:35,open,尊者甲 的态度是什么？,Kind and merciful.,1.0,True,0.0,你们如果善待善待你们的人，也算不得什么？罪人也这样做。,,0.0,尊者甲的儿子和儿女,,1.0,至高者甲善待忘恩和恶人。,
6,llm_prompt_low,10,uw-174423-mcq,Luke 6:35,mcq,尊者甲 的态度是什么？,,0.0,False,1.0,慈爱且仁慈,D,1.0,慈爱且仁慈,D,1.0,慈爱且仁慈,D
6,llm_prompt_low,11,uw-174424-open,Luke 6:42,open,在去除眼中的刺之前我们必须做什么？,Remove the log.,0.0,False,1.0,你怎么对弟兄说‘让我把你眼中的木屑去掉’，自己不看自己眼中的梁木呢,,1.0,必须先去掉自己眼中梁木。,,1.0,先去掉自己眼中梁木,
6,llm_prompt_low,12,uw-174424-mcq,Luke 6:42,mcq,在去除别人眼中的刺之前，我们必须做什么？,,1.0,True,0.0,先去掉自己眼中梁木,,1.0,先去除自己眼中的梁木,D,1.0,先去除自己眼中的梁木,D
6,llm_prompt_low,13,uw-174427-open,Luke 6:47,open,谁像是在磐石上建造的人？,One who hears and does.,0.5,True,0.5,聪明和愚笨的盖房人,,0.5,盖房子的人,,1.0,听从的人,
6,llm_prompt_low,14,uw-174427-mcq,Luke 6:47,mcq,谁像是在磐石上建房的人？,,0.0,False,1.0,D,D,1.0,听见并遵行的人,D,1.0,听见并遵行的人,D
6,llm_prompt_low,15,uw-174428-open,Luke 6:49,open,谁像是无根基建造的人？,"One who hears, disobeys.",0.5,True,0.5,盖房子的人,,1.0,听不施行的人。,,1.0,听了不行的,
6,llm_prompt_low,16,uw-174428-mcq,Luke 6:49,mcq,谁像是无根基建房的人？,,1.0,True,1.0,D,D,0.0,建在沙土上的人,C,1.0,听见但不遵行的人,D
6,llm_prompt_medium,1,uw-174414-open,Luke 6:1,open,__人物己__ 的门徒在安息日做什么？,"Pick, rub, eat grain.",1.0,True,0.0,有一个男人的右手枯萎。,,0.0,一个男人的右手枯萎。,,1.0,人物己的群体02在安息日摘麦穗并吃麦粒。,
6,llm_prompt_medium,2,uw-174414-mcq,Luke 6:1,mcq,__人物己__ 的门徒在安息日摘取什么？,,0.0,False,1.0,谷物,C,1.0,谷物,C,1.0,谷物,C
6,llm_prompt_medium,3,uw-174415-open,Luke 6:5,open,__人物己__ 为自己宣称什么称号？,Master A of the Sabbath.,0.0,False,1.0,主人甲,,1.0,称号01 是安息日的 主人甲。,,1.0,安息日的 主人甲,
6,llm_prompt_medium,4,uw-174415-mcq,Luke 6:5,mcq,__人物己__ 为自己宣称什么称号？,,1.0,True,0.0,万王之王,A,1.0,安息日的主,B,1.0,安息日的主,B
6,llm_prompt_medium,5,uw-174421-open,Luke 6:23,open,根据__人物己__，为什么人们应该喜乐？,Great reward in heaven.,0.0,False,0.5,"21 你们现在饥饿的人有福了，  
因为你们将要得饱。  
你们现在哭泣的人有福了，  
因为你们将要欢笑。",,0.5,当人们因称号01而恨你们、排斥你们、辱骂你们，弃你们名为恶时，你们有福了。,,0.5,因困难或被压迫时有福，故喜乐。,
6,llm_prompt_medium,6,uw-174421-mcq,Luke 6:23,mcq,根据__人物己__，为什么人们应该喜乐？,,1.0,True,0.0,因为你们将要得饱。,,1.0,天上的大奖赏,A,1.0,天上的大奖赏,A
6,llm_prompt_medium,7,uw-174422-open,Luke 6:27,open,门徒应如何对待敌人？,Love and do good.,0.0,False,1.0,爱仇敌。,,1.0,爱你的仇敌,,1.0,爱你们的仇敌,
6,llm_prompt_medium,8,uw-174422-mcq,Luke 6:27,mcq,门徒应如何对待他们的敌人？,,1.0,True,0.0,爱你的仇敌,,1.0,爱并行善,C,1.0,爱并行善,C
6,llm_prompt_medium,9,uw-174423-open,Luke 6:35,open,至高父的态度是什么？,Kind and merciful.,0.5,True,1.0,爱仇敌，善待他们，借给他们，不要期待偿还。你们是至高父的儿女，因为他恩待忘恩和恶人。,,1.0,他恩待忘恩和恶人。,,0.5,至高者甲恩待忘恩和恶人,
6,llm_prompt_medium,10,uw-174423-mcq,Luke 6:35,mcq,至高父的态度是什么？,,0.0,False,1.0,慈爱且仁慈,D,1.0,慈爱且仁慈,D,1.0,慈爱且仁慈,D
6,llm_prompt_medium,11,uw-174424-open,Luke 6:42,open,在去除眼中的刺之前我们必须做什么？,Remove the log.,1.0,True,0.0,树与果子,,1.0,先去掉自己眼中的梁木。,,1.0,先去掉自己眼中的梁木,
6,llm_prompt_medium,12,uw-174424-mcq,Luke 6:42,mcq,在去除别人眼中的刺之前，我们必须做什么？,,1.0,True,0.0,树与果子,,1.0,先去除自己眼中的梁木,D,1.0,先去除自己眼中的梁木,D
6,llm_prompt_medium,13,uw-174427-open,Luke 6:47,open,谁像是在磐石上建造的人？,One who hears and does.,1.0,True,0.0,智慧与愚昧的建筑者,,0.5,像在磐石上建造的人。,,1.0,听从教导并行动的人,
6,llm_prompt_medium,14,uw-174427-mcq,Luke 6:47,mcq,谁像是在磐石上建房的人？,,1.0,True,0.0,听见我话不去行的人，好比一个人在地上没根基盖房子。,,1.0,听见并遵行的人,D,1.0,听见并遵行的人,D
6,llm_prompt_medium,15,uw-174428-open,Luke 6:49,open,谁像是无根基建造的人？,"One who hears, disobeys.",1.0,True,0.0,地上没根基盖房子,,0.5,像无根基建造的人的是那些听见话却不去行的人。,,1.0,听见我话不去行的人,
6,llm_prompt_medium,16,uw-174428-mcq,Luke 6:49,mcq,谁像是无根基建房的人？,,0.0,False,1.0,D,D,1.0,听见但不遵行的人,D,1.0,听见但不遵行的人,D
6,mBART-50,1,uw-174414-open,Luke 6:1,open,人物己的门徒在安息日做什么？,"Pick, rub, eat grain.",0.0,False,1.0,人门徒在安息日摘谷。,,1.0,摘一些头的谷物，用手擦它们，吃 kernels。,,1.0,群体02在安息日摘谷物、擦洗并食用。,
6,mBART-50,2,uw-174414-mcq,Luke 6:1,mcq,人物己的门徒在安息日摘取什么？,,0.0,False,1.0,谷物,C,1.0,谷物,C,1.0,谷物,C
6,mBART-50,3,uw-174415-open,Luke 6:5,open,人物己为自己宣称什么称号？,Master A of the Sabbath.,1.0,True,0.0,人物己回答说，“你们从来没有读过君王甲和他的同伴饥饿时所做的事吗,,1.0,称号01是安息的主人甲。,,1.0,安息的主人甲,
6,mBART-50,4,uw-174415-mcq,Luke 6:5,mcq,人物己为自己宣称什么称号？,,1.0,True,0.0,人子,C,1.0,安息日的主,B,1.0,安息日的主,B
6,mBART-50,5,uw-174421-open,Luke 6:23,open,根据人物己，为什么人们应该喜乐？,Great reward in heaven.,0.0,False,0.0,你们是福的、当人恨你们、因人子而排斥你们、侮辱你们、把你们的名当作恶,,0.0,因为饥饿的人有福了，因为饱足；哭泣的人有福了，因为会笑。,,0.0,人们在困难中仍会因祝福而喜乐，即使饱足后会挨饿，笑后需悲哀。,
6,mBART-50,6,uw-174421-mcq,Luke 6:23,mcq,根据人物己，为什么人们应该喜乐？,,0.0,False,0.0,"因为你们必饱足;你们现在哭泣的,是有福的,因你们必笑。",,0.0,财富的丰富,D,0.0,地上的和平,B
6,mBART-50,7,uw-174422-open,Luke 6:27,open,门徒应如何对待敌人？,Love and do good.,1.0,True,0.0,你们要悲哀哭泣。,,1.0,爱你们的仇敌，和恨你们的人行善。,,1.0,群体02应以爱的态度对待敌人，行善并祝福他们。,
6,mBART-50,8,uw-174422-mcq,Luke 6:27,mcq,门徒应如何对待他们的敌人？,,0.0,False,1.0,爱并行善。,C,1.0,爱并行善,C,1.0,爱并行善,C
6,mBART-50,9,uw-174423-open,Luke 6:35,open,至高父的态度是什么？,Kind and merciful.,1.0,True,0.0,对不诚实的人是仁慈的。,,0.5,仁慈,,1.0,至高者甲的态度是仁慈、宽容并怜悯他人。,
6,mBART-50,10,uw-174423-mcq,Luke 6:35,mcq,至高父的态度是什么？,,0.0,False,1.0,慈爱且仁慈,D,1.0,慈爱且仁慈,D,1.0,慈爱且仁慈,D
6,mBART-50,11,uw-174424-open,Luke 6:42,open,在去除眼中的刺之前我们必须做什么？,Remove the log.,1.0,True,0.0,"你怎样才能对弟兄说,弟兄,让我从你的眼睛里取掉那片斑点呢",,0.5,必须先注意自己的眼睛。,,1.0,在去除眼中的刺之前必须先看到自己的眼睛里的斑点。,
6,mBART-50,12,uw-174424-mcq,Luke 6:42,mcq,在去除别人眼中的刺之前，我们必须做什么？,,1.0,True,0.0,"没有好的树能带来坏的果实,也没有坏的树可以带来好果实。",,1.0,先去除自己眼中的梁木,D,1.0,先去除自己眼中的梁木,D
6,mBART-50,13,uw-174427-open,Luke 6:47,open,谁像是在磐石上建造的人？,One who hears and does.,0.5,True,0.5,口能说出心里所充满的东西。,,0.5,像在磐石上建造的人。,,0.0,听我的话而不实践的人,
6,mBART-50,14,uw-174427-mcq,Luke 6:47,mcq,谁像是在磐石上建房的人？,,1.0,True,0.0,"听见我的言语,使之行。",,1.0,听见并遵行的人,D,1.0,听见并遵行的人,D
6,mBART-50,15,uw-174428-open,Luke 6:49,open,谁像是无根基建造的人？,"One who hears, disobeys.",1.0,True,1.0,"但谁听我的话而不实践,就象一个没有基础的男子在地上建造房子的人一样",,0.5,像一个没有根基的男子在地上建造房子的人。,,0.0,没有基础的男子,
6,mBART-50,16,uw-174428-mcq,Luke 6:49,mcq,谁像是无根基建房的人？,,1.0,True,0.0,听见我的言语、使之行、我必向你们显现。,,1.0,听见但不遵行的人,D,1.0,听见但不遵行的人,D
6,nllb-200-1.3B,1,uw-174414-open,文本甲 6:1,open,人物己的群体02在安息日做什么？,"Pick, rub, eat grain.",1.0,True,0.0,群体02在安息日教训人。,,1.0,开始摘些麦子，用手把麦子在里面，吃了。,,1.0,群体02在安息日摘麦子并吃掉。,
6,nllb-200-1.3B,2,uw-174414-mcq,文本甲 6:1,mcq,人物己的群体02在安息日摘取什么？,,0.0,False,1.0,谷物,C,1.0,谷物,C,1.0,谷物,C
6,nllb-200-1.3B,3,uw-174415-open,文本甲 6:5,open,人物己为自己宣称什么称号？,Master A of the Sabbath.,0.0,False,1.0,称号01是安息日的主。,,1.0,称号01是安息日的主.,,1.0,称号01是安息日的主,
6,nllb-200-1.3B,4,uw-174415-mcq,文本甲 6:5,mcq,人物己为自己宣称什么称号？,,1.0,True,0.0,万王之王,A,1.0,安息日的主,B,1.0,安息日的主,B
6,nllb-200-1.3B,5,uw-174421-open,文本甲 6:23,open,根据人物己，为什么人们应该喜乐？,Great reward in heaven.,1.0,True,0.0,"饥饿的人有福了,哭泣的人有福了。",,0.5,因为他们将得到大报酬。,,1.0,人们在被恨、排斥、辱骂时有福，因天上的报酬极大，故应喜乐。,
6,nllb-200-1.3B,6,uw-174421-mcq,文本甲 6:23,mcq,根据人物己，为什么人们应该喜乐？,,0.0,False,1.0,天上的大奖赏,A,1.0,天上的大奖赏,A,1.0,天上的大奖赏,A
6,nllb-200-1.3B,7,uw-174422-open,文本甲 6:27,open,群体02应如何对待敌人？,Love and do good.,0.0,False,1.0,爱仇敌。,,1.0,爱仇敌，好待恨他们的人。,,1.0,群体02应爱仇敌，宽容对待恨人的行为。,
6,nllb-200-1.3B,8,uw-174422-mcq,文本甲 6:27,mcq,群体02应如何对待他们的敌人？,,0.0,False,1.0,爱并行善,C,1.0,爱并行善,C,1.0,爱并行善,C
6,nllb-200-1.3B,9,uw-174423-open,文本甲 6:35,open,至高者甲的态度是什么？,Kind and merciful.,1.0,True,0.0,"爱仇敌,行善,不盼望回报,借贷.",,1.0,仁慈对待不感谢和恶人。,,1.0,至高者甲对不感谢和恶人是仁慈的。,
6,nllb-200-1.3B,10,uw-174423-mcq,文本甲 6:35,mcq,至高者甲的态度是什么？,,1.0,True,0.0,严格且不宽恕,B,1.0,慈爱且仁慈,D,1.0,慈爱且仁慈,D
6,nllb-200-1.3B,11,uw-174424-open,文本甲 6:42,open,在去除眼中的刺之前我们必须做什么？,Remove the log.,0.0,False,1.0,"你怎能对你的弟兄说:弟兄啊,让我从你的眼中取出那小子,你却看不见自己的眼中的子呢",,1.0,把眼中的子从自己眼中取出。,,1.0,先从自己的眼中取出刺,
6,nllb-200-1.3B,12,uw-174424-mcq,文本甲 6:42,mcq,在去除别人眼中的刺之前，我们必须做什么？,,0.0,False,1.0,先去除自己眼中的梁木,D,1.0,先去除自己眼中的梁木,D,1.0,先去除自己眼中的梁木,D
6,nllb-200-1.3B,13,uw-174427-open,文本甲 6:47,open,谁像是在磐石上建造的人？,One who hears and does.,1.0,True,0.0,坏人,,0.5,像一个人建造房子，挖深地，在磐石上奠基。,,1.0,听从教导并遵行的人像在磐石上建造的人。,
6,nllb-200-1.3B,14,uw-174427-mcq,文本甲 6:47,mcq,谁像是在磐石上建房的人？,,0.0,False,1.0,听见并遵行的人,D,1.0,听见并遵行的人,D,1.0,听见并遵行的人,D
6,nllb-200-1.3B,15,uw-174428-open,文本甲 6:49,open,谁像是无根基建造的人？,"One who hears, disobeys.",1.0,True,0.0,"他是洪水来,水冲那房子,却不能动摇.",,1.0,听他的话却不遵行的人。,,1.0,听了我的话而不遵行的人,
6,nllb-200-1.3B,16,uw-174428-mcq,文本甲 6:49,mcq,谁像是无根基建房的人？,,0.0,False,1.0,听见但不遵行的人,D,1.0,听见但不遵行的人,D,1.0,听见但不遵行的人,D
6,nllb-200-distilled-600M,1,uw-174414-open,Luke 6:1,open,人物己的门徒在安息日做什么？,"Pick, rub, eat grain.",0.5,True,0.5,"1.  小麦
2.  向犹太教堂
3.  向法利赛人",,0.0,教训,,0.5,人物己的群体02在安息日收割小麦并食用。,
6,nllb-200-distilled-600M,2,uw-174414-mcq,Luke 6:1,mcq,人物己的门徒在安息日摘取什么？,,0.0,False,1.0,谷物,C,1.0,谷物,C,1.0,谷物,C
6,nllb-200-distilled-600M,3,uw-174415-open,Luke 6:5,open,人物己为自己宣称什么称号？,Master A of the Sabbath.,0.0,False,1.0,3 人物己回答说:君王甲是安息日的主。,,1.0,称号01是安息日的主人甲。,,1.0,安息日的主人甲,
6,nllb-200-distilled-600M,4,uw-174415-mcq,Luke 6:5,mcq,人物己为自己宣称什么称号？,,1.0,True,0.0,人子,C,1.0,安息日的主,B,1.0,安息日的主,B
6,nllb-200-distilled-600M,5,uw-174421-open,Luke 6:23,open,"根据人物己,为什么人们应该喜乐？",Great reward in heaven.,0.5,True,0.5,"你们现在饥饿的人,有福了,因为你们必满足.",,0.0,因为饥饿的人将得到满足。,,0.0,人们在需要时得到满足，因此应喜乐。,
6,nllb-200-distilled-600M,6,uw-174421-mcq,Luke 6:23,mcq,"根据人物己,为什么人们应该喜乐？",,0.0,False,1.0,天上的大奖赏,A,1.0,天上的大奖赏,A,1.0,天上的大奖赏,A
6,nllb-200-distilled-600M,7,uw-174422-open,Luke 6:27,open,门徒应如何对待敌人？,Love and do good.,0.5,True,0.5,爱敌人。,,1.0,爱你们的敌人，行善给仇人。,,1.0,群体02应爱敌人并行善仇敌。,
6,nllb-200-distilled-600M,8,uw-174422-mcq,Luke 6:27,mcq,门徒应如何对待他们的敌人？,,1.0,True,0.0,爱敌人,,1.0,爱并行善,C,1.0,爱并行善,C
6,nllb-200-distilled-600M,9,uw-174423-open,Luke 6:35,open,至高者甲的态度是什么？,Kind and merciful.,1.0,True,0.0,爱惜不义人。,,1.0,对不感谢和不义的人是仁慈的。,,1.0,至高者甲对不感谢和不义的人是仁慈的。,
6,nllb-200-distilled-600M,10,uw-174423-mcq,Luke 6:35,mcq,至高者甲的态度是什么？,,0.0,False,1.0,慈爱且仁慈,D,1.0,慈爱且仁慈,D,1.0,慈爱且仁慈,D
6,nllb-200-distilled-600M,11,uw-174424-open,Luke 6:42,open,在去除眼中的刺之前我们必须做什么？,Remove the log.,0.0,False,1.0,"你怎能对你的弟兄说:弟兄,让我把那块从你的眼睛里拿出来,而你自己看不到自己的眼中的子呢",,1.0,把眼中的虫除去。,,1.0,去除眼中的刺,
6,nllb-200-distilled-600M,12,uw-174424-mcq,Luke 6:42,mcq,在去除别人眼中的刺之前，我们必须做什么？,,1.0,True,0.0,树和果子。,,1.0,先去除自己眼中的梁木,D,1.0,先去除自己眼中的梁木,D
6,nllb-200-distilled-600M,13,uw-174427-open,Luke 6:47,open,谁像是在磐石上建造的人？,One who hears and does.,1.0,True,0.0,智慧人和愚昧的人。,,0.5,智慧人和愚昧的人，都是建造的人。,,1.0,"听我的话,遵行我的话的人",
